ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,54,21344.536438923795,0.008877735107154979,1,2579,5787,1569,4777
414,27,26758.598985973156,0.0865621220009603,1,107,5872,1364,7129
415,20,49175.62341816734,0.12298806901105777,1,1076,10402,2500,11826
416,21,33589.0786459655,0.05967135790696616,1,120,6013,1909,7802
417,74,23265.763871137468,0.08671045538142547,1,967,15339,2296,16668
418,22,33149.564448826124,0.2637601246286792,1,717,5924,2206,7413
419,38,26122.266848833013,0.13382719136844556,1,394,13503,1610,14719
420,26,43224.34850676838,0.08289643495425618,1,300,11034,1420,12154
421,51,40821.130591037625,0.12050343609847,1,184,5988,4265,10069
422,20,22098.330290894293,0.10705355079569909,1,489,6572,2145,8228
423,48,38062.887907541204,0.09030446102238826,1,1370,13120,1465,13215
424,35,20198.099588809222,0.19664901946070149,1,69,11696,1466,13093
425,33,22476.707362122663,0.11861963987314805,1,90,7093,2893,9896
426,37,38793.28059318482,0.03404485758071514,1,1533,153539,1367,153373
427,28,37422.051172025946,0.2769382607718717,0,49,0,0,-49
428,33,22070.559023324822,0.1338997934408949,1,1237,15781,1389,15933
429,18,27210.620398196217,0.065220465921153,1,622,14914,1853,16145
430,55,21412.457241961707,0.056558784427669116,0,13,0,0,-13
431,42,22369.285396364725,0.09870388093561284,1,177,5752,1428,7003
432,37,30492.29894841528,0.3489917548223938,1,582,5678,2365,7461
433,25,22630.24215032641,0.10529409507378543,0,23,0,0,-23
434,48,20773.501216076595,0.0817744846671793,1,530,21556,1980,23006
435,43,23053.403498193813,0.0897244206133501,1,123,7620,1353,8850
436,57,34417.79765913373,0.14157144328424726,1,237,5500,1476,6739
437,22,25201.818371543475,0.021926183662754686,1,113,6841,1375,8103
438,24,41739.76332994222,0.11283728710931648,1,43,9223,1420,10600
439,32,21432.660526539577,0.1505728839277068,1,405,5307,1614,6516
440,22,26386.314626160118,0.15534382058516835,0,22,0,0,-22
441,47,20036.071096225973,0.08553164567948114,0,16,0,0,-16
442,33,26086.565030798854,0.21254314755864154,0,56,0,0,-56
443,34,28397.296444701133,0.2099749407656181,0,43,0,0,-43
444,32,31943.513179065627,0.17295452234423644,1,693,6969,1437,7713
445,18,38280.78909126266,0.2528938929195798,1,654,27055,1433,27834
446,33,29034.500507483113,0.13218997912924416,1,671,7765,1777,8871
447,46,25424.90656463506,0.2663185880971873,0,15,0,0,-15
448,53,20525.07903732576,0.245747271680559,0,8,0,0,-8
449,58,28706.729674359463,0.18120672705211532,1,574,7487,1365,8278
450,59,22191.889313961343,0.1435469853646927,1,2573,7130,2167,6724
451,40,25397.713173470136,0.14956724397103865,1,1068,5899,1609,6440
452,65,20753.72742426847,0.12856502279502927,1,1222,12772,3342,14892
453,27,21126.493811071363,0.06654227986907224,1,411,7190,1678,8457
454,31,26484.210244490198,0.0038270301284048388,1,682,9979,1810,11107
455,55,37246.31760605228,0.05467453897351257,0,61,0,0,-61
456,40,22601.409204487816,0.01720046311305014,1,227,5325,1515,6613
457,40,24469.219953283275,0.08691220268677449,1,345,5273,1462,6390
458,34,20347.69689971384,0.19252327524564222,1,512,7247,1468,8203
459,20,51364.99572194632,0.15293755385657506,1,286,5813,1353,6880
460,21,26833.194175827975,0.4024856174003514,1,435,6495,1544,7604
461,40,41125.5970796153,0.07097885123818747,1,313,5457,1398,6542
462,41,28710.022886177136,0.1854170758282143,1,385,77253,1567,78435
463,44,21825.557319328087,0.0331618591935673,0,165,0,0,-165
464,20,22102.81748970195,0.3452981379579713,0,65,0,0,-65
465,72,27325.38684054475,0.07454076552729774,0,27,0,0,-27
466,58,47219.02240356353,0.10209403772192661,1,2490,6497,1916,5923
467,42,24483.884868442085,0.1181109401121007,1,391,29689,1698,30996
468,54,20132.092758207866,0.015058967880727348,1,1064,9389,1455,9780
469,25,20046.194564361707,0.007205413504568991,1,1307,12003,1483,12179
470,53,30407.47939831767,0.05971384296180211,1,1661,7737,2669,8745
471,68,41566.90322147273,0.019487961136181328,0,37,0,0,-37
472,56,30247.87366742814,0.04047124361853774,1,217,7016,1380,8179
473,65,20310.982716912436,0.0075181874779311425,1,525,10057,1751,11283
474,34,26592.686384153247,0.09079292528744004,1,301,9847,1379,10925
475,36,31938.753560785648,0.19541296970322442,1,88,16475,1809,18196
476,27,20541.986421486075,0.08697881831690653,1,665,6920,1871,8126
477,55,52425.31066624738,0.11427963385017832,1,474,13055,1978,14559
478,23,30384.626617452013,0.2727000946346471,1,947,6624,1394,7071
479,55,20682.62896069381,0.029698487006920647,1,925,5844,2925,7844
480,25,42396.12031785049,0.1564167923935106,0,89,0,0,-89
481,38,22783.24628320626,0.10698794451531644,0,73,0,0,-73
482,40,20565.03450400924,0.018807620192918907,1,243,5521,3073,8351
483,34,22860.944962926114,0.1815842102690786,0,222,0,0,-222
484,18,20652.19812601407,0.11197388393452833,0,44,0,0,-44
485,47,21801.951426257314,0.009837380438653526,1,771,22493,1458,23180
486,23,29808.34813275237,0.03463555244586416,1,211,6601,16669,23059
487,75,26379.74304525041,0.1244681423197913,0,18,0,0,-18
488,46,20585.73514299609,0.05173672329078854,1,217,6419,1373,7575
489,39,20826.11475371909,0.008297859621555246,1,820,6752,1415,7347
490,42,22782.176404406848,0.10894701465480464,0,4,0,0,-4
491,22,22674.596896195442,0.08672146645409662,1,279,5520,1767,7008
492,29,31032.183432289108,0.0890023053886394,1,206,8389,2223,10406
493,69,25916.50521107808,0.1341518919075335,1,880,15702,2090,16912
494,34,33595.67872716153,0.343987539759198,1,129,7001,2392,9264
495,44,26648.90005007536,0.010551575812636148,1,301,22599,1498,23796
496,24,21685.905021452923,0.15215821792390233,0,62,0,0,-62
497,60,29404.03079022194,0.05619113985756663,1,31,10548,1520,12037
498,23,32627.16741842516,0.2013422668538234,1,1571,6175,1533,6137
499,44,38127.360320342814,0.042755895885539644,1,348,10575,1643,11870
500,64,73922.28984912191,0.2057687757605821,0,16,0,0,-16
501,26,20660.565034451698,0.269918175315114,1,2057,15370,1586,14899
502,32,25249.82279549351,0.0932678144618055,0,146,0,0,-146
503,28,24530.373424030793,0.06623665564506799,1,36,5360,1348,6672
504,60,52536.508220632735,0.370784393846799,0,116,0,0,-116
505,20,25497.45828895295,0.0353173743806845,1,430,6447,3830,9847
506,24,21805.501318045575,0.4172487032580034,0,117,0,0,-117
507,31,21071.808011370726,0.20835174726249106,1,1293,10160,1478,10345
508,67,31811.51334505063,0.22807491598280652,1,114,6788,2006,8680
509,62,22361.60949820066,0.07775511180687893,1,2451,6608,1456,5613
510,28,20612.06686893339,0.03966081461361272,0,80,0,0,-80
511,36,21003.23955190092,0.039870430742247054,0,37,0,0,-37
512,43,21024.412960127665,0.05671599459096984,1,1118,8258,1746,8886
513,74,31634.92772307523,0.08003235077769541,1,736,60013,1531,60808
514,19,22013.43453925538,0.10900529312952151,1,1056,9993,1518,10455
515,69,27621.823455815866,0.10269473073813884,1,198,8074,1518,9394
516,70,25080.3417889958,0.18191478097918606,1,2106,7433,2207,7534
517,22,29587.975270521896,0.0816508651844769,0,64,0,0,-64
518,18,29369.81594590568,0.07756415081224935,1,54,5567,1493,7006
519,25,21231.40810708737,0.23298036753435689,0,19,0,0,-19
520,47,38368.94730178455,0.32094800246899996,1,754,5407,1363,6016
521,74,22224.499678686814,0.23585058565506686,0,78,0,0,-78
522,66,42903.13786399159,0.01952151035197206,1,97,6414,2116,8433
523,65,57617.79913469736,0.2513022750618689,1,676,15571,2780,17675
524,42,24197.104498876175,0.101044182203147,0,0,0,0,0
525,32,20368.332368296367,0.17617254356476097,1,1497,22145,1386,22034
526,69,25787.60784270284,0.02522331661642758,1,204,7859,1430,9085
527,65,43321.40541620891,0.03674861009325251,1,125,5984,1450,7309
528,44,29203.562373100234,0.3566823265271888,1,849,17059,6168,22378
529,31,33575.6145974009,0.1305576841129647,1,1161,20540,1461,20840
530,24,37013.578835242595,0.1256360394829911,1,131,6950,1867,8686
531,41,27117.76267975554,0.00302410987642856,1,482,6164,3863,9545
532,21,28949.170761103003,0.07973067002036614,1,298,5551,1635,6888
533,68,23036.216826119893,0.035676780457840035,1,930,21165,1566,21801
534,24,41413.56532220777,0.06562209804133455,1,1024,6063,3377,8416
535,54,21024.775174954495,0.04261280646010672,1,173,6335,1338,7500
536,23,32436.264267094622,0.20179734064748261,0,22,0,0,-22
537,19,27454.36947923877,0.08937165894549087,1,652,8610,1525,9483
538,22,21307.76586614597,0.05597381211069987,1,623,8875,3885,12137
539,41,34747.89200100814,0.08063704830555207,1,580,10343,1662,11425
540,45,30139.83674800763,0.15990416037572117,1,706,6188,2284,7766
541,22,30223.736466569597,0.4654411402973049,1,209,7157,3624,10572
542,23,27090.14414270294,0.06566357425491547,1,499,5712,2025,7238
543,59,26300.87941157623,0.14459040416261923,1,105,5615,1884,7394
544,43,25759.97065098421,0.19151687426727884,1,175,5620,1503,6948
545,20,24540.52247237667,0.10364528676402282,1,213,6758,1425,7970
546,38,23980.304976208467,0.08304019248542094,1,369,8576,2781,10988
547,31,20448.89740905053,0.051530070761641796,1,439,6757,1418,7736
548,22,23802.17098123876,0.013739139287687541,1,721,6478,2753,8510
549,71,33961.27531847859,0.22062179824392544,0,34,0,0,-34
550,32,27920.095420803078,0.035810033855425326,1,387,5565,2704,7882
551,55,21174.738535586293,0.016634276595354262,1,292,12011,1757,13476
552,61,22702.551890579118,0.0548336422772249,1,382,9614,2348,11580
553,55,20865.46412385,0.06617782192834064,1,382,7341,1727,8686
554,23,25381.20353723094,0.18368324508569883,1,175,6188,2164,8177
555,55,20227.790374434444,0.154036741660645,1,1038,5718,1419,6099
556,53,21666.869994066044,0.0008740134380678037,1,92,7686,1345,8939
557,70,24181.791288078584,0.1761901496364212,1,115,112462,1474,113821
558,23,20601.08404775572,0.005443892026002295,1,943,6960,1660,7677
559,49,24404.63433112395,0.0015202774987693602,1,1109,16129,1996,17016
560,24,23198.33296938686,0.02246435465911497,1,116,6169,1863,7916
561,44,35438.855418844454,0.037051028230442436,0,64,0,0,-64
562,24,30121.34298391974,0.17668776972152578,1,954,5955,1923,6924
563,20,22620.773827047757,0.3786096164771143,1,180,9944,1367,11131
564,42,24327.025057182076,0.08174239094380441,1,234,11423,2191,13380
565,20,26093.653690682462,0.09616393467787335,1,300,8933,1369,10002
566,74,22947.892509872683,0.26992154115449346,0,22,0,0,-22
567,49,30713.654386294467,0.03826436646670721,1,340,10907,1617,12184
568,54,24322.390493968403,0.5242176211606782,0,62,0,0,-62
569,70,20026.862427575088,0.14600987494633472,0,86,0,0,-86
570,35,21789.967749881132,0.03846891831494499,1,251,6239,1504,7492
571,30,24135.872878341608,0.3583810725465423,1,219,7582,1401,8764
572,68,20223.781720208557,0.37664637434630344,1,247,13482,3670,16905
573,27,25078.655467315584,0.02598852470897607,1,83,8572,1417,9906
574,19,20795.860415998333,0.058361269863241076,1,80,6268,1555,7743
575,73,21613.984134959668,0.03827085082754412,1,204,9292,1655,10743
576,25,25062.757422590024,0.004982848666504595,1,557,8315,1391,9149
577,73,28983.196165529353,0.11163965439929181,0,111,0,0,-111
578,25,33568.227556791535,0.2701300196387484,0,58,0,0,-58
579,59,28341.1187295666,0.07484796104188016,1,870,8484,1606,9220
580,57,25165.778186799605,0.06164715935976691,1,561,12732,1480,13651
581,35,25517.395033877958,0.002038171630756234,1,991,6862,1515,7386
582,44,55073.89795959343,0.11352268775753925,1,771,5661,1347,6237
583,27,23472.324288050553,0.026164958321617072,0,60,0,0,-60
584,50,27705.338812448754,0.06001590427312572,1,247,5761,1934,7448
585,18,20436.94975691912,0.11998469374771104,0,11,0,0,-11
586,41,26676.23462958356,0.030198930100660094,0,25,0,0,-25
587,55,20745.62343204752,0.22161910376014507,1,162,5741,2428,8007
588,20,22317.653758792694,0.1568841633168156,1,432,11436,1776,12780
589,42,40645.66942760031,0.08840819936339453,1,183,9186,2180,11183
590,41,71237.83081693016,0.09185485821596745,1,988,14717,1494,15223
591,46,20594.99744144137,0.04638156799965816,1,148,8868,1904,10624
592,65,53817.21156419827,0.11600177113817751,1,80,7763,3583,11266
593,65,39694.20464729356,0.20811624852977947,1,488,6334,1883,7729
594,54,33883.370785411484,0.10340889997234293,1,103,8580,1675,10152
595,31,25067.009386041744,0.13792574478712788,1,401,7084,1647,8330
596,23,24494.783902117582,0.2211211525161171,1,1282,7308,1742,7768
597,20,20161.235498213046,0.1999088884672982,0,43,0,0,-43
598,30,24213.605393518374,0.09626540778471167,0,30,0,0,-30
599,24,24957.094008751254,0.07980522435294796,1,215,47209,1938,48932
600,53,20065.02228292682,0.08753492470031979,1,155,6216,1419,7480
601,51,51287.21416202162,0.22610081841439852,1,155,8852,1563,10260
602,35,20525.88367993274,0.15120195817889076,1,95,13872,1531,15308
603,19,23955.323485486068,0.13730567022411225,1,635,9372,2492,11229
604,27,20977.157121496308,0.22330730541230356,1,284,9826,1414,10956
605,49,21408.6494487212,0.04655388409220348,1,741,17290,1378,17927
606,44,22529.402534002562,0.23805540703059616,1,386,25077,2486,27177
607,65,23807.940446992943,0.0984581843999989,0,18,0,0,-18
608,23,29096.017226061944,0.025731465262777864,1,617,10758,2155,12296
609,26,26845.247737931448,0.2299021135813732,1,1046,10345,2252,11551
610,42,28810.906856517904,0.3935174824931653,0,20,0,0,-20
611,62,40885.80919288051,0.0007664523702559692,0,47,0,0,-47
612,56,23040.452228550545,0.048394114401660984,1,309,9041,2895,11627
613,62,21933.324963269257,0.04260722502000043,0,111,0,0,-111
614,21,23208.167226220605,0.032396668648129595,1,765,5709,1422,6366
615,49,23921.852157064895,0.04018135582065293,0,33,0,0,-33
616,23,26964.39237737953,0.053692151990824895,1,518,5381,1417,6280
617,71,20634.995703066605,0.0002540570308488869,1,122,11847,2115,13840
618,28,21294.82611594204,0.12040092250848537,1,248,6333,2064,8149
619,54,30184.20823170073,0.030790914378435497,1,2119,8882,1719,8482
620,32,22840.13576439092,0.06577791952231371,0,275,0,0,-275
621,28,21159.84355595243,0.06634147818641271,1,260,7563,2160,9463
622,69,20073.22755201502,0.021553504457268453,1,446,6391,2157,8102
623,20,66980.96662007821,0.14532438241720236,1,1462,5621,2035,6194
624,23,48621.2648604716,0.5064856295887081,0,29,0,0,-29
625,40,25881.880677038647,0.2844929553899484,1,109,6812,1842,8545
626,42,45459.93263994374,0.17219474465633985,0,13,0,0,-13
627,18,26706.708475772142,0.015286789344188232,0,35,0,0,-35
628,25,20145.922642531532,0.15510979275942036,1,972,5965,1559,6552
629,37,22635.275816795205,0.13868658238771409,1,378,8204,3467,11293
630,61,22525.71537686009,0.06923063811133395,1,513,6334,1348,7169
631,39,27600.512307600475,0.06312769037442452,0,59,0,0,-59
632,41,24378.27875918065,0.2435919582224237,0,67,0,0,-67
633,24,29437.617242291348,0.19516716091278552,1,107,8734,2297,10924
634,28,25761.417905422753,0.048383621308866365,1,300,12601,1566,13867
635,39,26084.2615452671,0.0749197598498179,0,87,0,0,-87
636,32,23804.871691056054,0.15807761143856816,0,83,0,0,-83
637,36,20990.52866664023,0.05343312684704994,1,91,5552,1534,6995
638,75,20876.161338530816,0.1551174026849762,1,116,6745,1477,8106
639,23,24668.94104195526,0.18568587892362498,1,655,7727,1338,8410
640,18,25110.57245882485,0.11284000355874217,1,822,7058,1548,7784
641,30,29400.403998244765,0.047884078080589906,0,10,0,0,-10
642,58,25625.151637862808,0.25325850129430283,1,66,10260,1617,11811
643,18,21973.204737725202,0.13263763437468812,1,204,6017,1481,7294
644,53,22986.132105922912,0.06757286676323528,1,227,5351,1880,7004
645,20,26803.683390354385,0.14615716039703136,1,311,6318,1499,7506
646,24,23125.952264500505,0.18542402637516153,1,138,5977,2036,7875
647,60,22901.60072610624,0.18462719958282667,0,179,0,0,-179
648,58,43114.85786370894,0.06864998008207222,1,667,6939,2368,8640
649,52,23103.542650063984,0.08729581660336946,1,366,6300,1819,7753
650,64,30271.548289652408,0.3912778330177664,0,132,0,0,-132
651,37,26997.827915555754,0.052521810826686534,1,805,6614,3434,9243
652,29,22118.577813873137,0.30000255092731,1,377,7373,1347,8343
653,22,29677.756780101445,0.1062232867575264,0,23,0,0,-23
654,41,22565.232079457888,0.2872177885791743,1,239,5688,1897,7346
655,39,61353.554188543014,0.3536032759881766,1,711,6233,1412,6934
656,50,26990.919346184513,0.18309438893918073,0,23,0,0,-23
657,23,30165.580234764,0.23711941152556287,1,448,6618,1675,7845
658,31,23652.443062326383,0.15913374922353052,1,1200,8021,1606,8427
659,21,23448.023071396645,0.006206816933531312,1,1078,9746,1549,10217
660,53,285044.7348617658,0.15036406860963114,0,56,0,0,-56
661,62,20725.526134984786,0.2753758477628501,0,43,0,0,-43
662,22,21739.123683897564,0.029213261948600987,1,287,5674,1465,6852
663,28,34167.4083595664,0.022916665755592702,1,110,10051,2676,12617
664,73,29905.631755922157,0.19264167615380107,0,49,0,0,-49
665,68,22484.28002794729,0.13234773228361704,1,1283,7066,2928,8711
666,32,29536.794438056488,0.0705055693032686,0,66,0,0,-66
667,24,35743.43540658572,0.2021213912636774,0,38,0,0,-38
668,59,33577.5382756166,0.1629618015368743,0,27,0,0,-27
669,68,29254.412422981553,0.21433366176897076,1,48,6035,1390,7377
670,18,20357.545267237223,0.047897395288326865,1,1066,9202,1681,9817
671,23,21630.187514447472,0.19425099963472972,0,13,0,0,-13
672,42,23796.044792367153,0.00026713657310410525,1,434,6140,2253,7959
673,55,27478.491487831303,0.03968815721342975,1,752,7183,1826,8257
674,72,59891.02828922815,0.18183004289731888,1,525,27355,1477,28307
675,72,35840.22623875471,0.15322150207417587,0,45,0,0,-45
676,43,20775.124588253253,0.09126481610301243,1,556,9692,1953,11089
677,39,30902.490023935832,0.010842700549065049,1,89,13723,1810,15444
678,63,21791.240510326283,0.0671131009295178,1,84,6760,2005,8681
679,44,90845.24052380533,0.0921140726463221,1,118,6362,1677,7921
680,75,20484.00844840497,0.013168051966275286,1,128,10779,2272,12923
681,18,59760.18295028126,0.026388416564761596,1,16,7344,1795,9123
682,22,48827.364437890596,0.1081031746597428,1,340,6687,1422,7769
683,39,22702.380473293844,0.17773334605411845,1,51,10080,1390,11419
684,32,50240.654488647204,0.20184018502928983,0,38,0,0,-38
685,75,24650.24198844354,0.3585664654205826,0,4,0,0,-4
686,38,30043.473705027176,0.0255768875232397,0,18,0,0,-18
687,72,20977.136603963976,0.20965849902558353,1,367,8862,1423,9918
688,36,23827.465603842946,0.021014124957601223,1,337,5389,1450,6502
689,20,27367.36405866178,0.5143044178799362,0,27,0,0,-27
690,63,23326.296009503003,0.17605190376541324,1,244,10093,1398,11247
691,31,21335.0748572354,0.05147650867729214,1,318,6463,1334,7479
