ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1050,1,0,10,0,-10
1051,1,0,13,0,-13
1052,0,0,118,0,-118
1053,0,0,11,0,-11
1054,0,0,4,0,-4
1055,1,1,163,1797,1634
1056,1,1,193,1464,1271
1057,0,0,47,0,-47
1058,1,0,57,0,-57
1059,1,1,397,1405,1008
1060,1,0,41,0,-41
1061,0,0,3,0,-3
1062,1,1,1554,1412,-142
1063,1,1,173,1597,1424
1064,0,0,5,0,-5
1065,1,0,9,0,-9
1066,1,0,95,0,-95
1067,1,1,242,1305,1063
1068,1,1,117,1402,1285
1069,1,1,1161,1231,70
1070,1,0,9,0,-9
1071,1,0,0,0,0
1072,1,0,66,0,-66
1073,1,1,249,1434,1185
1074,1,1,26,1245,1219
1075,1,0,21,0,-21
1076,0,0,24,0,-24
1077,1,1,190,1217,1027
1078,0,0,36,0,-36
1079,0,0,92,0,-92
1080,0,0,3,0,-3
1081,0,0,5,0,-5
1082,0,0,38,0,-38
1083,1,1,88,2117,2029
1084,0,0,96,0,-96
1085,0,0,19,0,-19
1086,1,0,18,0,-18
1087,0,0,44,0,-44
1088,1,1,709,1253,544
1089,0,0,55,0,-55
1090,1,1,702,1264,562
1091,0,0,124,0,-124
1092,1,0,5,0,-5
1093,1,0,3,0,-3
1094,1,0,75,0,-75
1095,1,1,566,1242,676
1096,1,0,94,0,-94
1097,0,0,2,0,-2
1098,0,0,1,0,-1
1099,1,1,1633,1619,-14
1100,1,1,240,1302,1062
1101,0,0,17,0,-17
1102,0,0,24,0,-24
1103,0,0,9,0,-9
1104,0,0,108,0,-108
1105,0,0,47,0,-47
1106,1,1,166,1584,1418
1107,1,0,39,0,-39
1108,1,0,0,0,0
1109,1,1,542,1380,838
1110,1,1,502,1370,868
1111,0,0,27,0,-27
1112,1,1,743,1522,779
1113,0,0,7,0,-7
1114,0,0,32,0,-32
1115,1,1,85,1840,1755
1116,1,0,139,0,-139
1117,1,0,44,0,-44
1118,1,0,36,0,-36
1119,0,0,45,0,-45
1120,1,1,57,1690,1633
1121,1,1,230,1283,1053
1122,0,0,12,0,-12
1123,1,1,1421,1316,-105
1124,1,0,68,0,-68
1125,0,0,96,0,-96
1126,1,0,69,0,-69
1127,1,0,35,0,-35
1128,1,1,131,1656,1525
1129,0,0,18,0,-18
1130,0,0,96,0,-96
1131,1,0,49,0,-49
1132,1,0,20,0,-20
1133,1,0,107,0,-107
1134,1,0,186,0,-186
1135,0,0,84,0,-84
1136,1,1,303,1280,977
1137,0,0,3,0,-3
1138,1,1,127,2494,2367
1139,1,0,20,0,-20
1140,0,0,9,0,-9
1141,1,1,286,1239,953
1142,0,0,143,0,-143
1143,1,0,27,0,-27
1144,0,0,6,0,-6
1145,0,0,194,0,-194
1146,1,1,347,2014,1667
1147,1,0,37,0,-37
1148,1,0,37,0,-37
1149,0,0,144,0,-144
1150,1,1,554,1927,1373
1151,0,0,216,0,-216
1152,1,0,20,0,-20
1153,0,0,4,0,-4
1154,1,1,1111,1273,162
1155,0,0,90,0,-90
1156,1,1,202,1923,1721
1157,0,0,112,0,-112
1158,0,0,13,0,-13
1159,1,0,61,0,-61
1160,0,0,23,0,-23
1161,1,0,27,0,-27
1162,1,1,357,1296,939
1163,1,0,19,0,-19
1164,1,1,901,2427,1526
1165,1,0,4,0,-4
1166,1,1,120,1255,1135
1167,1,1,1099,1339,240
1168,0,0,3,0,-3
1169,0,0,32,0,-32
1170,1,1,311,1235,924
1171,1,0,12,0,-12
1172,1,1,464,1291,827
1173,1,1,64,1271,1207
1174,1,0,43,0,-43
1175,1,1,336,1418,1082
1176,0,0,43,0,-43
1177,1,0,114,0,-114
1178,0,0,54,0,-54
1179,0,0,43,0,-43
1180,0,0,49,0,-49
1181,0,0,3,0,-3
1182,1,1,186,1393,1207
1183,1,1,191,1400,1209
1184,1,1,422,2073,1651
1185,1,0,24,0,-24
1186,1,1,1034,1372,338
1187,0,0,16,0,-16
1188,0,0,8,0,-8
1189,0,0,38,0,-38
1190,1,0,20,0,-20
1191,0,0,23,0,-23
1192,0,0,41,0,-41
1193,0,0,19,0,-19
1194,1,1,629,1311,682
1195,0,0,15,0,-15
1196,0,0,37,0,-37
1197,0,0,8,0,-8
1198,0,0,4,0,-4
1199,0,0,174,0,-174
1200,0,0,136,0,-136
1201,1,1,100,1208,1108
1202,1,0,63,0,-63
1203,1,1,459,1228,769
1204,1,1,355,1246,891
1205,1,1,67,1229,1162
1206,1,1,722,1217,495
1207,1,1,132,2248,2116
1208,0,0,28,0,-28
1209,1,1,320,2278,1958
1210,1,1,978,2156,1178
1211,0,0,11,0,-11
1212,0,0,30,0,-30
1213,0,0,279,0,-279
1214,1,1,386,1245,859
1215,1,1,71,1630,1559
1216,1,1,256,2896,2640
1217,1,0,6,0,-6
1218,1,1,361,1224,863
1219,0,0,18,0,-18
1220,0,0,30,0,-30
1221,0,0,72,0,-72
1222,0,0,19,0,-19
1223,1,1,1294,1202,-92
1224,0,0,3,0,-3
1225,0,0,157,0,-157
1226,0,0,4,0,-4
1227,0,0,20,0,-20
1228,1,0,50,0,-50
1229,1,1,195,2699,2504
1230,0,0,38,0,-38
1231,1,1,51,1448,1397
1232,0,0,31,0,-31
1233,1,1,303,1349,1046
1234,1,0,67,0,-67
1235,1,1,66,1301,1235
1236,0,0,74,0,-74
1237,1,1,54,2232,2178
1238,0,0,94,0,-94
1239,1,0,58,0,-58
1240,0,0,8,0,-8
1241,0,0,99,0,-99
1242,1,1,261,1356,1095
1243,0,0,8,0,-8
1244,1,1,283,1281,998
1245,1,1,421,1291,870
1246,0,0,74,0,-74
1247,0,0,65,0,-65
1248,1,0,36,0,-36
1249,1,1,684,1738,1054
1250,1,1,560,1604,1044
1251,1,1,88,1261,1173
1252,0,0,13,0,-13
1253,0,0,9,0,-9
1254,1,0,23,0,-23
1255,1,0,94,0,-94
1256,1,0,15,0,-15
1257,1,0,11,0,-11
1258,1,1,201,1380,1179
1259,0,0,36,0,-36
1260,0,0,40,0,-40
1261,0,0,125,0,-125
1262,1,1,483,2204,1721
1263,1,1,814,1252,438
1264,1,1,353,1622,1269
1265,1,1,825,1230,405
1266,1,0,48,0,-48
1267,1,0,92,0,-92
1268,1,1,1231,2089,858
1269,1,0,76,0,-76
1270,1,0,31,0,-31
1271,1,0,30,0,-30
1272,1,0,37,0,-37
1273,0,0,34,0,-34
1274,1,1,907,1809,902
1275,0,0,97,0,-97
1276,1,1,373,1427,1054
1277,1,0,35,0,-35
1278,0,0,54,0,-54
1279,0,0,25,0,-25
1280,0,0,7,0,-7
1281,1,0,61,0,-61
1282,0,0,81,0,-81
1283,0,0,82,0,-82
1284,1,0,6,0,-6
1285,1,0,39,0,-39
1286,1,1,1200,1445,245
1287,1,1,979,3523,2544
1288,1,1,217,2032,1815
1289,0,0,70,0,-70
1290,0,0,20,0,-20
1291,1,0,12,0,-12
1292,0,0,26,0,-26
1293,1,1,382,1683,1301
1294,1,1,296,1321,1025
1295,1,1,559,1279,720
1296,1,0,78,0,-78
1297,1,0,17,0,-17
1298,1,1,519,2028,1509
1299,0,0,46,0,-46
1300,1,1,759,1673,914
1301,1,0,9,0,-9
1302,1,1,1023,1525,502
1303,1,1,761,1653,892
1304,0,0,84,0,-84
1305,0,0,55,0,-55
1306,1,0,63,0,-63
1307,0,0,183,0,-183
1308,0,0,32,0,-32
1309,1,1,850,2945,2095
1310,0,0,12,0,-12
1311,1,1,288,1566,1278
1312,1,1,405,1481,1076
1313,0,0,13,0,-13
1314,1,0,12,0,-12
1315,1,1,1445,1541,96
1316,0,0,72,0,-72
1317,1,0,156,0,-156
1318,0,0,2,0,-2
1319,0,0,3,0,-3
1320,0,0,20,0,-20
1321,0,0,2,0,-2
1322,1,0,10,0,-10
1323,0,0,9,0,-9
1324,1,0,109,0,-109
1325,1,0,49,0,-49
1326,0,0,0,0,0
1327,0,0,180,0,-180
1328,0,0,11,0,-11
1329,0,0,36,0,-36
1330,0,0,83,0,-83
1331,0,0,92,0,-92
1332,1,1,536,1253,717
1333,1,0,25,0,-25
1334,1,0,42,0,-42
1335,1,0,41,0,-41
1336,0,0,45,0,-45
1337,1,0,29,0,-29
1338,1,0,7,0,-7
1339,0,0,222,0,-222
1340,0,0,30,0,-30
1341,0,0,104,0,-104
1342,1,0,53,0,-53
1343,1,0,22,0,-22
1344,0,0,82,0,-82
1345,1,0,64,0,-64
1346,1,0,27,0,-27
1347,1,1,432,1288,856
1348,0,0,25,0,-25
1349,1,0,86,0,-86
1350,1,0,136,0,-136
1351,1,1,1047,1492,445
1352,1,1,245,2435,2190
1353,0,0,42,0,-42
1354,1,0,65,0,-65
1355,1,1,1298,1208,-90
1356,1,1,574,1281,707
1357,1,1,350,1426,1076
1358,1,0,6,0,-6
1359,0,0,79,0,-79
1360,1,1,41,1355,1314
1361,0,0,3,0,-3
1362,1,0,5,0,-5
1363,1,0,117,0,-117
1364,1,1,975,1628,653
1365,1,1,2089,1768,-321
1366,1,1,875,1339,464
1367,0,0,36,0,-36
1368,0,0,49,0,-49
1369,1,0,31,0,-31
1370,1,0,47,0,-47
1371,1,0,58,0,-58
1372,1,0,59,0,-59
1373,1,1,1549,1223,-326
1374,1,1,18,1384,1366
1375,0,0,33,0,-33
1376,1,1,139,2125,1986
1377,1,1,1096,1247,151
1378,1,0,82,0,-82
1379,1,0,29,0,-29
1380,1,0,67,0,-67
1381,1,0,6,0,-6
1382,0,0,48,0,-48
1383,0,0,48,0,-48
1384,0,0,22,0,-22
1385,1,0,4,0,-4
1386,0,0,83,0,-83
1387,1,1,1204,1746,542
1388,0,0,24,0,-24
1389,0,0,33,0,-33
1390,0,0,67,0,-67
1391,0,0,10,0,-10
1392,1,0,196,0,-196
1393,0,0,81,0,-81
1394,0,0,9,0,-9
1395,1,0,16,0,-16
1396,1,1,138,2376,2238
1397,0,0,19,0,-19
1398,1,1,436,1837,1401
1399,1,1,119,2378,2259
1400,1,0,63,0,-63
1401,1,0,150,0,-150
1402,1,1,24,1314,1290
1403,1,0,57,0,-57
1404,1,1,355,1536,1181
1405,1,1,144,1382,1238
1406,1,0,126,0,-126
1407,1,1,342,1353,1011
1408,0,0,48,0,-48
1409,0,0,18,0,-18
1410,1,0,18,0,-18
1411,1,0,63,0,-63
1412,1,1,342,1571,1229
1413,0,0,23,0,-23
1414,1,1,172,1211,1039
1415,1,0,14,0,-14
1416,1,0,82,0,-82
1417,0,0,72,0,-72
1418,0,0,15,0,-15
1419,0,0,18,0,-18
1420,0,0,70,0,-70
1421,1,1,925,1205,280
1422,1,0,188,0,-188
1423,1,1,185,1322,1137
1424,1,0,38,0,-38
1425,1,0,12,0,-12
1426,1,1,430,1704,1274
1427,1,1,624,1311,687
1428,0,0,72,0,-72
1429,0,0,108,0,-108
1430,0,0,10,0,-10
1431,0,0,31,0,-31
1432,1,1,282,1465,1183
1433,1,1,177,1566,1389
1434,0,0,22,0,-22
1435,1,0,58,0,-58
1436,0,0,144,0,-144
1437,0,0,79,0,-79
1438,1,1,612,1332,720
1439,1,1,2133,1580,-553
1440,1,0,15,0,-15
1441,1,1,919,1202,283
1442,1,1,436,1735,1299
1443,0,0,39,0,-39
1444,1,0,36,0,-36
1445,1,0,17,0,-17
1446,1,0,130,0,-130
1447,0,0,94,0,-94
1448,1,0,14,0,-14
1449,1,0,8,0,-8
1450,0,0,338,0,-338
1451,1,1,2256,1655,-601
1452,0,0,29,0,-29
1453,1,1,27,1293,1266
1454,1,1,33,1451,1418
1455,0,0,149,0,-149
1456,0,0,10,0,-10
1457,1,0,47,0,-47
1458,1,0,15,0,-15
1459,0,0,70,0,-70
1460,0,0,3,0,-3
1461,0,0,3,0,-3
1462,1,0,51,0,-51
1463,1,1,211,1287,1076
1464,1,0,45,0,-45
1465,1,1,2187,2231,44
1466,1,0,41,0,-41
1467,1,1,333,1358,1025
1468,1,0,37,0,-37
1469,1,0,18,0,-18
1470,1,0,12,0,-12
1471,0,0,171,0,-171
1472,0,0,0,0,0
1473,1,0,13,0,-13
1474,1,0,28,0,-28
1475,0,0,40,0,-40
1476,1,1,392,10300,9908
1477,1,1,268,1863,1595
1478,0,0,101,0,-101
1479,1,1,785,1556,771
1480,0,0,33,0,-33
1481,0,0,36,0,-36
1482,0,0,128,0,-128
1483,0,0,18,0,-18
1484,1,1,293,1701,1408
1485,0,0,259,0,-259
1486,1,0,1,0,-1
1487,0,0,29,0,-29
1488,0,0,42,0,-42
1489,1,1,284,1570,1286
1490,1,1,445,1239,794
1491,1,1,707,1228,521
1492,1,0,16,0,-16
1493,1,0,6,0,-6
1494,1,0,0,0,0
1495,0,0,155,0,-155
1496,0,0,11,0,-11
1497,1,0,1,0,-1
1498,0,0,33,0,-33
1499,1,1,10,1721,1711
1500,0,0,12,0,-12
1501,1,1,280,1244,964
1502,1,1,797,1823,1026
1503,0,0,32,0,-32
1504,1,0,30,0,-30
1505,1,1,236,1338,1102
1506,1,0,8,0,-8
1507,0,0,33,0,-33
1508,0,0,31,0,-31
1509,1,0,25,0,-25
1510,1,0,74,0,-74
1511,1,1,98,2981,2883
1512,1,1,1740,1257,-483
1513,0,0,34,0,-34
1514,1,0,126,0,-126
1515,1,0,18,0,-18
1516,1,0,16,0,-16
1517,0,0,84,0,-84
1518,1,0,26,0,-26
1519,0,0,45,0,-45
1520,0,0,49,0,-49
1521,1,1,182,1334,1152
1522,1,1,582,1318,736
1523,1,0,233,0,-233
1524,1,0,60,0,-60
1525,1,1,267,1392,1125
1526,1,0,58,0,-58
1527,1,0,14,0,-14
1528,1,0,33,0,-33
1529,1,0,11,0,-11
1530,0,0,33,0,-33
1531,1,1,443,1263,820
1532,0,0,36,0,-36
1533,1,1,332,1358,1026
1534,0,0,11,0,-11
1535,1,0,65,0,-65
1536,1,1,208,1358,1150
1537,0,0,75,0,-75
1538,1,1,61,1229,1168
1539,0,0,159,0,-159
1540,0,0,29,0,-29
1541,1,1,55,1694,1639
1542,0,0,38,0,-38
1543,0,0,23,0,-23
1544,1,1,1043,1206,163
1545,0,0,50,0,-50
1546,0,0,47,0,-47
1547,0,0,9,0,-9
1548,0,0,23,0,-23
1549,1,1,208,1258,1050
1550,0,0,30,0,-30
1551,0,0,3,0,-3
1552,1,1,217,1437,1220
1553,1,0,69,0,-69
1554,1,1,897,1395,498
1555,1,1,127,1250,1123
1556,1,1,692,1645,953
1557,0,0,130,0,-130
1558,0,0,12,0,-12
1559,1,1,520,1467,947
1560,0,0,41,0,-41
1561,1,0,17,0,-17
1562,0,0,53,0,-53
1563,1,1,2279,1785,-494
1564,0,0,75,0,-75
1565,0,0,23,0,-23
1566,1,1,1309,1244,-65
1567,0,0,18,0,-18
1568,1,0,34,0,-34
1569,1,1,342,1225,883
1570,0,0,30,0,-30
1571,1,0,3,0,-3
1572,0,0,23,0,-23
1573,0,0,229,0,-229
1574,1,0,13,0,-13
1575,1,0,64,0,-64
1576,1,1,72,1226,1154
1577,1,1,180,1521,1341
1578,1,0,42,0,-42
1579,0,0,68,0,-68
1580,1,0,7,0,-7
1581,1,1,453,1526,1073
1582,1,1,927,1444,517
1583,1,0,1,0,-1
1584,1,1,15,1974,1959
1585,1,1,1639,2215,576
1586,1,0,112,0,-112
1587,1,1,112,1649,1537
1588,0,0,18,0,-18
1589,1,0,46,0,-46
1590,0,0,8,0,-8
1591,1,1,848,1264,416
1592,0,0,38,0,-38
1593,0,0,54,0,-54
1594,1,0,70,0,-70
1595,1,0,23,0,-23
1596,0,0,42,0,-42
1597,1,1,663,1371,708
1598,0,0,71,0,-71
1599,0,0,27,0,-27
1600,1,0,58,0,-58
1601,1,1,351,1293,942
1602,1,1,1186,1876,690
1603,1,1,213,1641,1428
1604,0,0,117,0,-117
1605,1,0,1,0,-1
1606,1,1,1775,1429,-346
1607,0,0,30,0,-30
1608,1,1,146,3505,3359
1609,1,0,26,0,-26
1610,1,0,23,0,-23
1611,1,0,63,0,-63
1612,1,0,65,0,-65
1613,1,0,1,0,-1
1614,1,1,1268,1218,-50
1615,0,0,10,0,-10
1616,0,0,3,0,-3
1617,0,0,12,0,-12
1618,1,1,432,1496,1064
1619,1,1,213,1363,1150
1620,0,0,36,0,-36
1621,1,1,232,3052,2820
1622,0,0,45,0,-45
1623,0,0,79,0,-79
1624,1,0,70,0,-70
1625,0,0,30,0,-30
1626,1,1,348,1288,940
1627,1,1,409,1893,1484
1628,1,1,570,1298,728
1629,1,1,372,1279,907
1630,0,0,40,0,-40
1631,1,0,34,0,-34
1632,0,0,26,0,-26
1633,0,0,150,0,-150
1634,1,1,150,1482,1332
1635,1,0,10,0,-10
1636,1,1,158,1463,1305
1637,0,0,83,0,-83
1638,0,0,9,0,-9
1639,1,1,614,1546,932
1640,0,0,4,0,-4
1641,0,0,89,0,-89
1642,1,1,711,1362,651
1643,1,1,507,1659,1152
1644,0,0,23,0,-23
1645,1,0,29,0,-29
1646,0,0,143,0,-143
1647,1,1,45,1281,1236
1648,0,0,57,0,-57
1649,1,0,23,0,-23
1650,1,1,485,1356,871
1651,1,0,20,0,-20
1652,0,0,20,0,-20
1653,1,0,74,0,-74
1654,0,0,33,0,-33
1655,1,0,154,0,-154
1656,0,0,26,0,-26
1657,1,1,931,1301,370
1658,0,0,25,0,-25
1659,0,0,30,0,-30
1660,1,1,896,1571,675
1661,1,1,128,2000,1872
1662,0,0,29,0,-29
1663,0,0,90,0,-90
1664,1,1,51,1383,1332
1665,1,1,369,1925,1556
1666,1,0,31,0,-31
1667,1,1,462,1462,1000
1668,1,1,146,1632,1486
1669,0,0,127,0,-127
1670,1,0,53,0,-53
1671,1,0,38,0,-38
1672,1,1,481,1609,1128
1673,1,1,21,1351,1330
1674,1,1,458,1460,1002
1675,1,0,0,0,0
1676,1,1,566,1253,687
1677,0,0,124,0,-124
1678,0,0,0,0,0
1679,1,1,232,1746,1514
1680,1,1,158,1396,1238
1681,1,0,46,0,-46
1682,0,0,22,0,-22
1683,0,0,190,0,-190
1684,1,0,29,0,-29
1685,0,0,77,0,-77
1686,0,0,15,0,-15
1687,1,0,34,0,-34
1688,1,1,452,1294,842
1689,0,0,37,0,-37
1690,1,0,75,0,-75
1691,1,0,46,0,-46
1692,1,0,145,0,-145
1693,1,0,85,0,-85
1694,1,0,24,0,-24
1695,1,0,11,0,-11
1696,0,0,14,0,-14
1697,0,0,46,0,-46
1698,0,0,54,0,-54
1699,1,0,210,0,-210
1700,0,0,14,0,-14
1701,0,0,127,0,-127
1702,1,1,69,1218,1149
1703,1,1,429,1540,1111
1704,1,0,29,0,-29
1705,1,0,36,0,-36
1706,1,0,13,0,-13
1707,1,1,292,2784,2492
1708,0,0,22,0,-22
1709,1,0,18,0,-18
1710,1,1,103,2027,1924
1711,0,0,74,0,-74
1712,1,0,1,0,-1
1713,0,0,11,0,-11
1714,1,0,50,0,-50
1715,1,0,1,0,-1
1716,0,0,48,0,-48
1717,1,0,34,0,-34
1718,1,0,45,0,-45
1719,0,0,43,0,-43
1720,0,0,1,0,-1
1721,1,1,191,1874,1683
1722,1,0,41,0,-41
1723,0,0,24,0,-24
1724,1,1,381,1911,1530
1725,1,1,55,1507,1452
1726,0,0,25,0,-25
1727,1,1,900,1606,706
1728,1,0,62,0,-62
1729,1,0,21,0,-21
1730,1,1,1497,1213,-284
1731,1,1,1546,1558,12
1732,0,0,16,0,-16
1733,0,0,57,0,-57
1734,1,1,664,1434,770
1735,1,1,192,1269,1077
1736,1,1,448,1286,838
1737,1,0,99,0,-99
1738,1,1,1043,1325,282
1739,0,0,12,0,-12
1740,1,0,29,0,-29
1741,0,0,47,0,-47
1742,1,0,0,0,0
1743,1,1,319,1536,1217
1744,0,0,24,0,-24
1745,1,0,28,0,-28
1746,0,0,5,0,-5
1747,1,0,57,0,-57
1748,1,1,125,1779,1654
1749,1,0,12,0,-12
1750,0,0,31,0,-31
1751,0,0,30,0,-30
1752,1,0,0,0,0
1753,1,0,48,0,-48
1754,0,0,24,0,-24
1755,1,0,47,0,-47
1756,1,0,9,0,-9
1757,1,1,516,1846,1330
1758,1,1,1166,1761,595
1759,1,1,74,2114,2040
1760,1,0,1,0,-1
1761,1,0,49,0,-49
1762,0,0,46,0,-46
1763,0,0,40,0,-40
1764,1,1,366,1646,1280
1765,1,0,3,0,-3
1766,1,0,1,0,-1
1767,1,1,260,1350,1090
1768,0,0,39,0,-39
1769,0,0,67,0,-67
1770,1,1,666,1700,1034
1771,1,0,40,0,-40
1772,0,0,118,0,-118
1773,1,0,0,0,0
1774,1,0,7,0,-7
1775,1,0,12,0,-12
1776,1,1,989,1263,274
1777,1,0,1,0,-1
1778,0,0,1,0,-1
1779,0,0,30,0,-30
1780,0,0,26,0,-26
1781,0,0,8,0,-8
1782,0,0,148,0,-148
1783,1,0,26,0,-26
1784,1,1,430,2090,1660
1785,1,1,862,1492,630
1786,1,1,460,1522,1062
1787,1,0,29,0,-29
1788,0,0,9,0,-9
1789,1,1,225,1526,1301
1790,0,0,16,0,-16
1791,0,0,16,0,-16
1792,0,0,56,0,-56
1793,0,0,12,0,-12
1794,1,0,22,0,-22
1795,0,0,136,0,-136
1796,1,0,8,0,-8
1797,1,0,137,0,-137
1798,0,0,19,0,-19
1799,0,0,67,0,-67
1800,1,0,40,0,-40
1801,1,0,70,0,-70
1802,1,1,317,1206,889
1803,1,1,391,1249,858
1804,1,1,163,1561,1398
1805,0,0,117,0,-117
1806,1,1,278,1284,1006
1807,1,0,120,0,-120
1808,1,0,126,0,-126
1809,1,1,260,1418,1158
1810,1,0,0,0,0
1811,1,1,795,1851,1056
1812,1,0,52,0,-52
1813,1,1,711,1680,969
1814,1,1,451,1222,771
1815,1,1,1319,1630,311
1816,1,0,93,0,-93
1817,0,0,125,0,-125
1818,1,0,33,0,-33
1819,0,0,13,0,-13
1820,1,1,634,2003,1369
1821,1,1,604,1428,824
1822,1,0,27,0,-27
1823,0,0,0,0,0
1824,1,1,469,1813,1344
1825,0,0,136,0,-136
1826,0,0,45,0,-45
1827,1,1,221,1416,1195
1828,0,0,14,0,-14
1829,0,0,60,0,-60
1830,0,0,150,0,-150
1831,0,0,127,0,-127
1832,1,0,88,0,-88
1833,1,1,345,1282,937
1834,0,0,54,0,-54
1835,1,1,749,1684,935
1836,0,0,3,0,-3
1837,1,1,3083,1347,-1736
1838,0,0,2,0,-2
1839,1,0,53,0,-53
1840,1,1,415,1609,1194
1841,1,0,122,0,-122
1842,1,0,71,0,-71
1843,0,0,24,0,-24
1844,1,1,337,1220,883
1845,0,0,1,0,-1
1846,0,0,94,0,-94
1847,1,1,67,1693,1626
1848,1,1,456,1206,750
1849,1,1,531,3611,3080
1850,1,1,167,1703,1536
1851,0,0,92,0,-92
1852,0,0,85,0,-85
1853,1,1,729,1715,986
1854,1,0,99,0,-99
1855,1,0,9,0,-9
1856,1,1,13,1358,1345
1857,1,1,88,1334,1246
1858,0,0,1,0,-1
1859,1,0,15,0,-15
1860,0,0,8,0,-8
1861,1,1,339,1701,1362
1862,1,1,11,1341,1330
1863,1,0,22,0,-22
1864,1,1,70,1389,1319
1865,1,0,79,0,-79
1866,1,0,72,0,-72
1867,1,0,131,0,-131
1868,1,1,111,1377,1266
1869,0,0,26,0,-26
1870,1,1,436,1881,1445
1871,1,1,216,1322,1106
1872,0,0,61,0,-61
1873,1,1,673,1337,664
1874,1,1,1569,1651,82
1875,0,0,1,0,-1
1876,1,1,521,1206,685
1877,0,0,20,0,-20
1878,0,0,63,0,-63
1879,1,1,1587,1295,-292
1880,1,1,115,1364,1249
1881,1,0,8,0,-8
1882,1,0,25,0,-25
1883,0,0,14,0,-14
1884,0,0,9,0,-9
1885,0,0,21,0,-21
1886,1,1,338,1260,922
1887,1,0,5,0,-5
1888,1,1,645,1892,1247
1889,1,1,353,1528,1175
1890,0,0,84,0,-84
1891,1,0,26,0,-26
1892,1,0,162,0,-162
1893,1,1,146,1441,1295
1894,1,0,104,0,-104
1895,1,0,4,0,-4
1896,1,0,4,0,-4
1897,0,0,61,0,-61
1898,1,0,37,0,-37
1899,0,0,42,0,-42
1900,1,0,31,0,-31
1901,1,0,77,0,-77
1902,0,0,10,0,-10
1903,0,0,163,0,-163
1904,1,1,2120,1426,-694
1905,1,0,37,0,-37
1906,0,0,59,0,-59
1907,1,0,15,0,-15
1908,1,1,863,1260,397
1909,0,0,122,0,-122
1910,0,0,22,0,-22
1911,1,1,99,1241,1142
1912,1,1,233,1662,1429
1913,1,0,24,0,-24
1914,0,0,30,0,-30
1915,1,1,1001,1888,887
1916,0,0,25,0,-25
1917,0,0,30,0,-30
1918,1,0,84,0,-84
1919,0,0,4,0,-4
1920,0,0,49,0,-49
1921,1,0,13,0,-13
1922,0,0,52,0,-52
1923,1,1,875,2002,1127
1924,1,0,56,0,-56
1925,1,1,255,1229,974
1926,1,1,1819,1394,-425
1927,0,0,60,0,-60
1928,0,0,139,0,-139
1929,1,1,449,1243,794
1930,1,0,0,0,0
1931,0,0,4,0,-4
1932,0,0,92,0,-92
1933,1,1,1357,1864,507
1934,1,0,31,0,-31
1935,0,0,52,0,-52
1936,1,1,695,1917,1222
1937,1,1,1261,1306,45
1938,1,1,388,1283,895
1939,1,1,3351,1217,-2134
1940,0,0,95,0,-95
1941,0,0,42,0,-42
1942,1,0,312,0,-312
1943,0,0,110,0,-110
1944,1,0,137,0,-137
1945,1,1,794,1376,582
1946,1,1,581,1926,1345
1947,0,0,7,0,-7
1948,0,0,76,0,-76
1949,1,0,109,0,-109
1950,0,0,112,0,-112
1951,0,0,29,0,-29
1952,0,0,16,0,-16
1953,1,1,110,1227,1117
1954,1,0,5,0,-5
1955,0,0,17,0,-17
1956,0,0,77,0,-77
1957,1,0,51,0,-51
1958,1,1,252,1542,1290
1959,1,1,139,1257,1118
1960,1,1,662,1291,629
1961,0,0,382,0,-382
1962,1,0,3,0,-3
1963,1,1,99,2931,2832
1964,1,0,47,0,-47
1965,1,1,990,1764,774
1966,1,1,276,1329,1053
1967,1,0,66,0,-66
1968,1,0,57,0,-57
1969,1,1,168,1254,1086
1970,0,0,6,0,-6
1971,1,0,68,0,-68
1972,1,1,1231,1997,766
1973,0,0,10,0,-10
1974,1,1,703,1630,927
1975,0,0,25,0,-25
1976,1,1,603,1537,934
1977,1,1,1906,1649,-257
1978,1,0,4,0,-4
1979,1,1,28,1338,1310
1980,0,0,0,0,0
1981,1,0,86,0,-86
1982,0,0,24,0,-24
1983,1,1,632,1598,966
1984,1,0,32,0,-32
1985,1,0,1,0,-1
1986,1,0,169,0,-169
1987,0,0,10,0,-10
1988,0,0,12,0,-12
1989,0,0,25,0,-25
1990,0,0,79,0,-79
1991,0,0,45,0,-45
1992,1,0,115,0,-115
1993,1,1,171,1649,1478
1994,0,0,136,0,-136
1995,1,1,574,1543,969
1996,1,1,488,1240,752
1997,0,0,22,0,-22
1998,1,0,4,0,-4
1999,0,0,37,0,-37
2000,1,0,37,0,-37
2001,0,0,55,0,-55
2002,0,0,2,0,-2
2003,1,0,62,0,-62
2004,1,0,193,0,-193
2005,1,0,6,0,-6
2006,1,1,956,1223,267
2007,0,0,14,0,-14
2008,1,0,48,0,-48
2009,1,1,132,1806,1674
2010,0,0,185,0,-185
2011,1,1,1037,1229,192
2012,1,1,227,1634,1407
2013,1,1,703,1216,513
2014,0,0,52,0,-52
2015,1,1,782,2661,1879
2016,1,0,45,0,-45
2017,0,0,20,0,-20
2018,0,0,7,0,-7
2019,0,0,8,0,-8
2020,1,0,150,0,-150
2021,1,1,792,1307,515
2022,0,0,26,0,-26
2023,1,0,138,0,-138
2024,0,0,30,0,-30
2025,0,0,158,0,-158
2026,0,0,99,0,-99
2027,0,0,50,0,-50
2028,0,0,13,0,-13
2029,1,1,404,1284,880
2030,0,0,120,0,-120
