ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1048,1,0,91,0,-91
1049,0,0,64,0,-64
1050,1,0,9,0,-9
1051,0,0,17,0,-17
1052,1,1,22,1362,1340
1053,1,0,88,0,-88
1054,0,0,17,0,-17
1055,0,0,12,0,-12
1056,0,0,56,0,-56
1057,1,0,75,0,-75
1058,0,0,82,0,-82
1059,0,0,49,0,-49
1060,0,0,69,0,-69
1061,1,0,38,0,-38
1062,0,0,69,0,-69
1063,0,0,86,0,-86
1064,1,0,34,0,-34
1065,1,0,25,0,-25
1066,1,1,284,1753,1469
1067,1,1,246,2025,1779
1068,1,1,23,1726,1703
1069,1,0,11,0,-11
1070,1,0,105,0,-105
1071,1,1,59,1868,1809
1072,1,0,90,0,-90
1073,1,0,20,0,-20
1074,1,0,1,0,-1
1075,1,1,296,1583,1287
1076,0,0,20,0,-20
1077,0,0,10,0,-10
1078,0,0,16,0,-16
1079,1,0,105,0,-105
1080,1,1,259,1352,1093
1081,1,0,72,0,-72
1082,0,0,41,0,-41
1083,0,0,88,0,-88
1084,1,0,25,0,-25
1085,0,0,131,0,-131
1086,1,1,611,2150,1539
1087,0,0,49,0,-49
1088,1,1,425,1651,1226
1089,0,0,13,0,-13
1090,0,0,13,0,-13
1091,1,0,2,0,-2
1092,0,0,0,0,0
1093,1,0,3,0,-3
1094,0,0,1,0,-1
1095,1,1,353,1475,1122
1096,1,0,129,0,-129
1097,1,0,14,0,-14
1098,0,0,45,0,-45
1099,0,0,7,0,-7
1100,1,0,10,0,-10
1101,0,0,31,0,-31
1102,1,1,152,1731,1579
1103,0,0,33,0,-33
1104,0,0,121,0,-121
1105,1,1,57,1445,1388
1106,1,0,26,0,-26
1107,1,1,1203,1728,525
1108,1,1,779,1462,683
1109,1,0,12,0,-12
1110,1,0,53,0,-53
1111,0,0,84,0,-84
1112,1,1,209,1425,1216
1113,1,1,587,1383,796
1114,1,0,27,0,-27
1115,0,0,61,0,-61
1116,1,0,28,0,-28
1117,1,1,823,3377,2554
1118,0,0,67,0,-67
1119,1,1,101,1311,1210
1120,1,1,72,1319,1247
1121,0,0,0,0,0
1122,1,1,2530,1326,-1204
1123,1,0,59,0,-59
1124,1,1,802,4953,4151
1125,0,0,104,0,-104
1126,1,0,141,0,-141
1127,0,0,205,0,-205
1128,0,0,38,0,-38
1129,1,1,111,1839,1728
1130,1,1,657,1979,1322
1131,1,0,28,0,-28
1132,1,0,10,0,-10
1133,1,0,39,0,-39
1134,1,1,118,1430,1312
1135,1,1,151,1317,1166
1136,0,0,0,0,0
1137,1,1,266,1209,943
1138,0,0,22,0,-22
1139,0,0,53,0,-53
1140,1,1,736,1613,877
1141,1,1,732,2882,2150
1142,1,0,34,0,-34
1143,1,0,58,0,-58
1144,1,0,82,0,-82
1145,1,1,556,1354,798
1146,1,1,184,1569,1385
1147,1,1,169,1203,1034
1148,1,1,580,1926,1346
1149,0,0,124,0,-124
1150,1,0,128,0,-128
1151,1,0,140,0,-140
1152,1,0,30,0,-30
1153,1,1,972,1416,444
1154,0,0,15,0,-15
1155,0,0,90,0,-90
1156,1,1,1264,4190,2926
1157,1,0,30,0,-30
1158,1,1,224,1674,1450
1159,0,0,3,0,-3
1160,1,0,71,0,-71
1161,1,1,487,1723,1236
1162,1,0,167,0,-167
1163,1,1,755,1262,507
1164,1,0,46,0,-46
1165,1,0,129,0,-129
1166,0,0,13,0,-13
1167,0,0,71,0,-71
1168,0,0,11,0,-11
1169,0,0,106,0,-106
1170,0,0,2,0,-2
1171,1,0,29,0,-29
1172,0,0,21,0,-21
1173,0,0,26,0,-26
1174,0,0,69,0,-69
1175,1,0,36,0,-36
1176,1,1,667,1840,1173
1177,1,1,3158,1267,-1891
1178,0,0,25,0,-25
1179,1,0,6,0,-6
1180,0,0,31,0,-31
1181,1,1,260,1582,1322
1182,0,0,69,0,-69
1183,0,0,114,0,-114
1184,0,0,25,0,-25
1185,1,1,101,1314,1213
1186,1,0,14,0,-14
1187,1,0,137,0,-137
1188,1,1,2074,1574,-500
1189,1,1,233,1221,988
1190,0,0,31,0,-31
1191,0,0,43,0,-43
1192,1,0,26,0,-26
1193,0,0,53,0,-53
1194,1,0,198,0,-198
1195,0,0,187,0,-187
1196,1,0,10,0,-10
1197,1,1,1142,1431,289
1198,1,0,20,0,-20
1199,1,0,110,0,-110
1200,0,0,35,0,-35
1201,1,0,22,0,-22
1202,0,0,13,0,-13
1203,0,0,78,0,-78
1204,1,0,10,0,-10
1205,1,0,16,0,-16
1206,1,0,61,0,-61
1207,1,1,549,1344,795
1208,1,0,5,0,-5
1209,0,0,2,0,-2
1210,0,0,7,0,-7
1211,0,0,12,0,-12
1212,1,0,79,0,-79
1213,1,0,40,0,-40
1214,0,0,41,0,-41
1215,1,0,12,0,-12
1216,0,0,44,0,-44
1217,0,0,21,0,-21
1218,0,0,4,0,-4
1219,0,0,39,0,-39
1220,1,0,28,0,-28
1221,0,0,26,0,-26
1222,1,1,204,1349,1145
1223,0,0,109,0,-109
1224,1,0,39,0,-39
1225,0,0,192,0,-192
1226,1,0,65,0,-65
1227,1,0,64,0,-64
1228,1,0,74,0,-74
1229,0,0,35,0,-35
1230,1,0,67,0,-67
1231,1,1,907,1539,632
1232,1,1,248,1552,1304
1233,0,0,57,0,-57
1234,1,1,1052,1502,450
1235,1,0,88,0,-88
1236,1,0,56,0,-56
1237,0,0,70,0,-70
1238,1,0,45,0,-45
1239,1,1,804,2041,1237
1240,0,0,38,0,-38
1241,0,0,129,0,-129
1242,0,0,88,0,-88
1243,1,1,380,1260,880
1244,0,0,13,0,-13
1245,1,0,63,0,-63
1246,1,0,5,0,-5
1247,0,0,67,0,-67
1248,0,0,8,0,-8
1249,0,0,1,0,-1
1250,0,0,22,0,-22
1251,0,0,36,0,-36
1252,1,1,84,2616,2532
1253,1,1,294,1853,1559
1254,0,0,25,0,-25
1255,1,1,207,1884,1677
1256,0,0,18,0,-18
1257,1,0,13,0,-13
1258,0,0,208,0,-208
1259,1,1,607,1401,794
1260,0,0,169,0,-169
1261,0,0,19,0,-19
1262,1,1,246,1260,1014
1263,0,0,75,0,-75
1264,0,0,31,0,-31
1265,0,0,5,0,-5
1266,1,1,80,1501,1421
1267,0,0,33,0,-33
1268,1,1,576,1273,697
1269,0,0,335,0,-335
1270,0,0,1,0,-1
1271,1,1,731,1407,676
1272,0,0,40,0,-40
1273,1,0,79,0,-79
1274,1,1,331,1353,1022
1275,1,1,493,1390,897
1276,1,0,27,0,-27
1277,0,0,93,0,-93
1278,0,0,47,0,-47
1279,1,1,259,1827,1568
1280,1,0,27,0,-27
1281,1,1,339,1432,1093
1282,1,0,21,0,-21
1283,0,0,14,0,-14
1284,1,0,30,0,-30
1285,1,0,12,0,-12
1286,0,0,87,0,-87
1287,0,0,44,0,-44
1288,1,0,11,0,-11
1289,1,0,92,0,-92
1290,1,1,1189,1410,221
1291,0,0,96,0,-96
1292,0,0,50,0,-50
1293,1,0,180,0,-180
1294,0,0,45,0,-45
1295,1,0,118,0,-118
1296,1,0,72,0,-72
1297,1,0,25,0,-25
1298,0,0,56,0,-56
1299,1,0,33,0,-33
1300,1,1,1257,1245,-12
1301,1,0,9,0,-9
1302,1,1,510,1527,1017
1303,0,0,33,0,-33
1304,1,0,124,0,-124
1305,1,1,855,1287,432
1306,1,0,26,0,-26
1307,0,0,34,0,-34
1308,1,1,407,1415,1008
1309,1,1,1095,1224,129
1310,1,1,17,1321,1304
1311,1,1,203,1606,1403
1312,1,1,75,1385,1310
1313,0,0,6,0,-6
1314,1,1,92,2066,1974
1315,1,1,27,2782,2755
1316,1,1,119,2164,2045
1317,1,0,194,0,-194
1318,1,1,546,1898,1352
1319,0,0,27,0,-27
1320,1,1,167,1494,1327
1321,0,0,85,0,-85
1322,1,0,10,0,-10
1323,1,1,1298,1260,-38
1324,0,0,61,0,-61
1325,1,1,206,1483,1277
1326,0,0,20,0,-20
1327,0,0,26,0,-26
1328,1,1,253,1860,1607
1329,1,0,19,0,-19
1330,1,0,88,0,-88
1331,1,0,15,0,-15
1332,0,0,80,0,-80
1333,1,0,20,0,-20
1334,0,0,6,0,-6
1335,1,1,169,1437,1268
1336,1,1,230,1452,1222
1337,1,0,19,0,-19
1338,1,0,4,0,-4
1339,1,1,1702,1333,-369
1340,1,1,259,1799,1540
1341,0,0,16,0,-16
1342,0,0,14,0,-14
1343,0,0,49,0,-49
1344,1,0,170,0,-170
1345,0,0,30,0,-30
1346,0,0,126,0,-126
1347,1,1,576,1287,711
1348,0,0,4,0,-4
1349,0,0,29,0,-29
1350,0,0,32,0,-32
1351,0,0,64,0,-64
1352,1,0,123,0,-123
1353,1,1,117,1441,1324
1354,0,0,13,0,-13
1355,0,0,80,0,-80
1356,1,1,173,1290,1117
1357,1,0,17,0,-17
1358,1,0,0,0,0
1359,1,1,807,1308,501
1360,0,0,20,0,-20
1361,1,0,1,0,-1
1362,1,0,73,0,-73
1363,1,1,951,1996,1045
1364,1,1,1126,1387,261
1365,0,0,19,0,-19
1366,0,0,231,0,-231
1367,1,1,547,1430,883
1368,1,0,210,0,-210
1369,1,1,138,1446,1308
1370,0,0,176,0,-176
1371,0,0,48,0,-48
1372,1,0,65,0,-65
1373,0,0,25,0,-25
1374,0,0,12,0,-12
1375,0,0,30,0,-30
1376,1,1,295,1602,1307
1377,0,0,19,0,-19
1378,1,0,8,0,-8
1379,1,0,30,0,-30
1380,1,1,460,1323,863
1381,0,0,67,0,-67
1382,1,1,461,1434,973
1383,1,0,79,0,-79
1384,1,0,35,0,-35
1385,0,0,7,0,-7
1386,1,1,536,1266,730
1387,1,0,17,0,-17
1388,0,0,34,0,-34
1389,0,0,85,0,-85
1390,1,1,234,2318,2084
1391,1,1,117,1313,1196
1392,1,1,596,1347,751
1393,1,0,55,0,-55
1394,0,0,4,0,-4
1395,1,0,51,0,-51
1396,1,0,26,0,-26
1397,1,0,0,0,0
1398,0,0,8,0,-8
1399,0,0,70,0,-70
1400,1,1,540,2415,1875
1401,1,0,69,0,-69
1402,1,0,33,0,-33
1403,1,0,16,0,-16
1404,1,1,189,1269,1080
1405,0,0,41,0,-41
1406,0,0,6,0,-6
1407,1,0,6,0,-6
1408,1,0,58,0,-58
1409,0,0,17,0,-17
1410,0,0,46,0,-46
1411,1,1,307,1532,1225
1412,0,0,55,0,-55
1413,0,0,56,0,-56
1414,1,1,35,1309,1274
1415,1,1,368,1409,1041
1416,1,0,108,0,-108
1417,0,0,55,0,-55
1418,1,0,81,0,-81
1419,1,1,168,1585,1417
1420,1,0,25,0,-25
1421,1,1,169,1438,1269
1422,1,1,160,1936,1776
1423,1,1,366,1353,987
1424,0,0,14,0,-14
1425,0,0,14,0,-14
1426,0,0,14,0,-14
1427,0,0,189,0,-189
1428,1,1,8,1237,1229
1429,1,0,69,0,-69
1430,1,1,410,2018,1608
1431,0,0,2,0,-2
1432,0,0,77,0,-77
1433,1,0,101,0,-101
1434,0,0,55,0,-55
1435,1,0,34,0,-34
1436,0,0,41,0,-41
1437,0,0,5,0,-5
1438,1,1,141,1226,1085
1439,1,0,18,0,-18
1440,1,0,131,0,-131
1441,1,1,198,2215,2017
1442,0,0,90,0,-90
1443,1,0,18,0,-18
1444,0,0,12,0,-12
1445,0,0,2,0,-2
1446,1,1,175,2995,2820
1447,1,0,59,0,-59
1448,1,0,41,0,-41
1449,1,0,30,0,-30
1450,1,0,31,0,-31
1451,0,0,14,0,-14
1452,1,0,19,0,-19
1453,1,1,614,1280,666
1454,1,0,23,0,-23
1455,0,0,55,0,-55
1456,1,1,246,1867,1621
1457,1,0,114,0,-114
1458,1,1,1372,2448,1076
1459,0,0,39,0,-39
1460,0,0,69,0,-69
1461,0,0,115,0,-115
1462,1,1,284,1271,987
1463,1,1,827,3118,2291
1464,1,1,560,1600,1040
1465,1,0,60,0,-60
1466,1,1,1114,1519,405
1467,1,1,371,1349,978
1468,1,0,29,0,-29
1469,0,0,9,0,-9
1470,0,0,117,0,-117
1471,0,0,39,0,-39
1472,1,0,8,0,-8
1473,0,0,85,0,-85
1474,0,0,41,0,-41
1475,0,0,56,0,-56
1476,1,1,388,1451,1063
1477,1,0,48,0,-48
1478,0,0,0,0,0
1479,0,0,127,0,-127
1480,1,0,56,0,-56
1481,0,0,6,0,-6
1482,1,0,38,0,-38
1483,0,0,61,0,-61
1484,0,0,48,0,-48
1485,1,0,48,0,-48
1486,1,0,28,0,-28
1487,1,0,47,0,-47
1488,1,1,50,3027,2977
1489,1,1,499,1250,751
1490,0,0,6,0,-6
1491,1,0,0,0,0
1492,0,0,14,0,-14
1493,0,0,23,0,-23
1494,1,0,74,0,-74
1495,0,0,8,0,-8
1496,1,1,34,1403,1369
1497,1,1,43,1369,1326
1498,0,0,22,0,-22
1499,1,1,545,1207,662
1500,1,1,453,2331,1878
1501,0,0,23,0,-23
1502,1,0,82,0,-82
1503,1,0,2,0,-2
1504,0,0,19,0,-19
1505,0,0,166,0,-166
1506,1,0,42,0,-42
1507,1,1,333,1687,1354
1508,0,0,107,0,-107
1509,1,0,71,0,-71
1510,1,0,28,0,-28
1511,1,0,84,0,-84
1512,1,0,43,0,-43
1513,1,0,42,0,-42
1514,1,0,4,0,-4
1515,1,1,327,2409,2082
1516,1,0,80,0,-80
1517,0,0,151,0,-151
1518,1,0,95,0,-95
1519,0,0,67,0,-67
1520,1,0,16,0,-16
1521,0,0,78,0,-78
1522,0,0,20,0,-20
1523,0,0,25,0,-25
1524,1,1,306,1743,1437
1525,1,0,63,0,-63
1526,1,0,49,0,-49
1527,0,0,20,0,-20
1528,1,1,27,1268,1241
1529,0,0,4,0,-4
1530,1,0,47,0,-47
1531,1,1,114,1938,1824
1532,0,0,22,0,-22
1533,0,0,28,0,-28
1534,1,1,604,1413,809
1535,1,1,554,1519,965
1536,0,0,12,0,-12
1537,1,1,139,1845,1706
1538,0,0,29,0,-29
1539,1,1,118,1225,1107
1540,1,1,272,1351,1079
1541,0,0,4,0,-4
1542,1,0,5,0,-5
1543,0,0,48,0,-48
1544,1,0,12,0,-12
1545,0,0,90,0,-90
1546,0,0,69,0,-69
1547,0,0,31,0,-31
1548,0,0,16,0,-16
1549,0,0,18,0,-18
1550,1,1,745,1435,690
1551,0,0,27,0,-27
1552,1,0,65,0,-65
1553,0,0,15,0,-15
1554,0,0,16,0,-16
1555,1,0,12,0,-12
1556,0,0,30,0,-30
1557,1,1,722,1452,730
1558,1,0,23,0,-23
1559,1,0,26,0,-26
1560,0,0,46,0,-46
1561,0,0,39,0,-39
1562,0,0,22,0,-22
1563,1,1,247,1553,1306
1564,0,0,8,0,-8
1565,1,0,87,0,-87
1566,0,0,23,0,-23
1567,0,0,0,0,0
1568,1,1,153,1217,1064
1569,1,1,945,1218,273
1570,1,1,536,1225,689
1571,0,0,46,0,-46
1572,1,1,43,1989,1946
1573,1,0,7,0,-7
1574,1,1,1036,1553,517
1575,0,0,241,0,-241
1576,1,1,1449,2820,1371
1577,0,0,93,0,-93
1578,1,1,489,2526,2037
1579,1,1,525,1729,1204
1580,1,1,230,1314,1084
1581,1,1,236,1918,1682
1582,1,0,16,0,-16
1583,0,0,50,0,-50
1584,1,0,50,0,-50
1585,0,0,193,0,-193
1586,1,0,17,0,-17
1587,1,0,58,0,-58
1588,1,0,43,0,-43
1589,1,1,293,2060,1767
1590,0,0,5,0,-5
1591,1,0,13,0,-13
1592,1,1,66,1339,1273
1593,1,1,311,1360,1049
1594,1,1,174,1624,1450
1595,0,0,16,0,-16
1596,1,0,90,0,-90
1597,0,0,73,0,-73
1598,0,0,8,0,-8
1599,1,1,342,1559,1217
1600,1,0,98,0,-98
1601,0,0,91,0,-91
1602,0,0,121,0,-121
1603,0,0,122,0,-122
1604,0,0,38,0,-38
1605,1,0,19,0,-19
1606,0,0,21,0,-21
1607,1,0,144,0,-144
1608,0,0,20,0,-20
1609,0,0,0,0,0
1610,0,0,176,0,-176
1611,1,1,415,1310,895
1612,1,1,1449,1456,7
1613,1,1,128,1346,1218
1614,1,1,79,1544,1465
1615,0,0,41,0,-41
1616,0,0,19,0,-19
1617,1,1,623,1707,1084
1618,1,0,27,0,-27
1619,0,0,171,0,-171
1620,1,0,106,0,-106
1621,1,1,838,2544,1706
1622,0,0,54,0,-54
1623,1,1,1471,1221,-250
1624,1,1,1114,1219,105
1625,0,0,53,0,-53
1626,1,1,340,1541,1201
1627,1,1,2458,4006,1548
1628,1,1,90,2301,2211
1629,1,1,356,1302,946
1630,0,0,82,0,-82
1631,1,1,1452,1371,-81
1632,0,0,274,0,-274
1633,0,0,39,0,-39
1634,1,1,361,2166,1805
1635,0,0,81,0,-81
1636,1,0,40,0,-40
1637,1,0,193,0,-193
1638,1,0,181,0,-181
1639,1,1,995,2009,1014
1640,1,0,47,0,-47
1641,0,0,4,0,-4
1642,1,0,24,0,-24
1643,1,0,34,0,-34
1644,1,1,1029,1546,517
1645,0,0,41,0,-41
1646,0,0,4,0,-4
1647,1,0,54,0,-54
1648,0,0,78,0,-78
1649,0,0,60,0,-60
1650,0,0,8,0,-8
1651,1,0,22,0,-22
1652,1,0,1,0,-1
1653,1,1,288,1450,1162
1654,1,1,454,1993,1539
1655,1,1,532,1250,718
1656,1,0,104,0,-104
1657,1,0,15,0,-15
1658,1,0,103,0,-103
1659,0,0,26,0,-26
1660,0,0,92,0,-92
1661,1,0,57,0,-57
1662,1,0,113,0,-113
1663,1,1,227,1284,1057
1664,1,0,55,0,-55
1665,1,1,227,1395,1168
1666,1,1,186,1433,1247
1667,1,1,509,1577,1068
1668,1,1,666,1448,782
1669,1,0,49,0,-49
1670,1,0,92,0,-92
1671,1,0,67,0,-67
1672,1,0,20,0,-20
1673,0,0,19,0,-19
1674,0,0,66,0,-66
1675,1,0,33,0,-33
1676,1,1,728,1845,1117
1677,0,0,16,0,-16
1678,0,0,31,0,-31
1679,1,0,104,0,-104
1680,1,0,2,0,-2
1681,1,0,11,0,-11
1682,1,1,816,1453,637
1683,1,0,66,0,-66
1684,0,0,110,0,-110
1685,0,0,36,0,-36
1686,0,0,7,0,-7
1687,1,1,242,1294,1052
1688,1,0,30,0,-30
1689,1,1,103,2373,2270
1690,1,1,557,1207,650
1691,0,0,87,0,-87
1692,0,0,37,0,-37
1693,0,0,8,0,-8
1694,1,1,1013,1267,254
1695,1,1,246,2361,2115
1696,0,0,47,0,-47
1697,1,1,191,2093,1902
1698,1,0,4,0,-4
1699,0,0,2,0,-2
1700,1,1,789,3853,3064
1701,1,0,64,0,-64
1702,1,1,1250,1202,-48
1703,1,1,85,1325,1240
1704,0,0,40,0,-40
1705,0,0,32,0,-32
1706,0,0,58,0,-58
1707,1,1,109,1221,1112
1708,1,1,221,2285,2064
1709,0,0,28,0,-28
1710,0,0,18,0,-18
1711,0,0,16,0,-16
1712,0,0,255,0,-255
1713,0,0,46,0,-46
1714,0,0,35,0,-35
1715,1,1,209,2518,2309
1716,1,1,88,1355,1267
1717,0,0,150,0,-150
1718,1,1,30,1366,1336
1719,1,0,23,0,-23
1720,0,0,17,0,-17
1721,1,1,207,2229,2022
1722,0,0,213,0,-213
1723,1,0,23,0,-23
1724,1,1,1112,1414,302
1725,0,0,45,0,-45
1726,0,0,14,0,-14
1727,0,0,139,0,-139
1728,0,0,26,0,-26
1729,0,0,11,0,-11
1730,1,0,13,0,-13
1731,0,0,8,0,-8
1732,0,0,12,0,-12
1733,1,1,346,1462,1116
1734,1,1,32,1496,1464
1735,1,0,167,0,-167
1736,1,1,400,1207,807
1737,1,0,3,0,-3
1738,1,0,153,0,-153
1739,0,0,36,0,-36
1740,1,0,86,0,-86
1741,1,0,2,0,-2
1742,0,0,38,0,-38
1743,1,1,1706,1349,-357
1744,0,0,6,0,-6
1745,1,0,18,0,-18
1746,1,1,205,1347,1142
1747,1,1,212,2549,2337
1748,1,1,496,1275,779
1749,1,1,1020,1207,187
1750,0,0,18,0,-18
1751,1,0,160,0,-160
1752,1,0,47,0,-47
1753,1,0,58,0,-58
1754,0,0,33,0,-33
1755,0,0,55,0,-55
1756,1,1,658,1452,794
1757,1,1,632,1653,1021
1758,0,0,264,0,-264
1759,0,0,31,0,-31
1760,1,1,464,1730,1266
1761,0,0,9,0,-9
1762,0,0,112,0,-112
1763,0,0,5,0,-5
1764,1,1,244,2685,2441
1765,1,0,45,0,-45
1766,0,0,21,0,-21
1767,0,0,92,0,-92
1768,0,0,45,0,-45
1769,1,0,44,0,-44
1770,0,0,128,0,-128
1771,1,0,8,0,-8
1772,1,1,456,1246,790
1773,0,0,20,0,-20
1774,1,1,157,1497,1340
1775,0,0,60,0,-60
1776,1,1,313,2352,2039
1777,1,1,209,1441,1232
1778,1,0,50,0,-50
1779,1,0,32,0,-32
1780,1,1,774,1218,444
1781,0,0,41,0,-41
1782,1,1,1319,1299,-20
1783,1,0,14,0,-14
1784,1,1,210,1798,1588
1785,1,1,137,1220,1083
1786,0,0,144,0,-144
1787,0,0,25,0,-25
1788,1,1,647,1998,1351
1789,0,0,21,0,-21
1790,1,0,81,0,-81
1791,1,0,26,0,-26
1792,1,0,29,0,-29
1793,1,0,11,0,-11
1794,1,0,119,0,-119
1795,1,0,90,0,-90
1796,1,1,621,1316,695
1797,0,0,12,0,-12
1798,1,1,456,1861,1405
1799,1,0,31,0,-31
1800,1,1,1892,1282,-610
1801,1,0,19,0,-19
1802,1,1,85,1660,1575
1803,1,0,83,0,-83
1804,1,1,769,2347,1578
1805,1,0,64,0,-64
1806,1,0,22,0,-22
1807,0,0,16,0,-16
1808,1,1,903,1363,460
1809,1,0,65,0,-65
1810,1,0,44,0,-44
1811,0,0,32,0,-32
1812,0,0,160,0,-160
1813,1,0,10,0,-10
1814,0,0,13,0,-13
1815,1,0,13,0,-13
1816,1,0,95,0,-95
1817,1,1,690,1463,773
1818,1,0,9,0,-9
1819,1,0,21,0,-21
1820,1,0,30,0,-30
1821,1,1,169,1201,1032
1822,0,0,42,0,-42
1823,0,0,4,0,-4
1824,0,0,4,0,-4
1825,0,0,43,0,-43
1826,0,0,69,0,-69
1827,1,0,10,0,-10
1828,1,1,189,1341,1152
1829,1,1,663,1282,619
1830,1,0,133,0,-133
1831,0,0,66,0,-66
1832,1,1,533,3779,3246
1833,0,0,13,0,-13
1834,1,1,211,1259,1048
1835,1,0,49,0,-49
1836,0,0,18,0,-18
1837,0,0,40,0,-40
1838,1,0,23,0,-23
1839,1,1,1239,1512,273
1840,1,1,175,1434,1259
1841,0,0,6,0,-6
1842,1,0,23,0,-23
1843,1,1,392,1326,934
1844,1,1,496,1774,1278
1845,0,0,11,0,-11
1846,1,1,742,1661,919
1847,1,0,56,0,-56
1848,0,0,11,0,-11
1849,0,0,32,0,-32
1850,0,0,42,0,-42
1851,1,0,14,0,-14
1852,1,1,524,1458,934
1853,0,0,0,0,0
1854,1,0,13,0,-13
1855,1,1,61,1355,1294
1856,1,0,7,0,-7
1857,1,1,79,1209,1130
1858,1,1,386,1491,1105
1859,0,0,12,0,-12
1860,1,1,234,2926,2692
1861,1,1,325,1249,924
1862,0,0,35,0,-35
1863,0,0,67,0,-67
1864,1,1,346,1210,864
1865,1,0,29,0,-29
1866,1,1,1142,2355,1213
1867,0,0,4,0,-4
1868,0,0,195,0,-195
1869,0,0,9,0,-9
1870,1,1,1302,1319,17
1871,1,1,487,1466,979
1872,1,0,39,0,-39
1873,0,0,2,0,-2
1874,1,0,9,0,-9
1875,0,0,49,0,-49
1876,0,0,14,0,-14
1877,0,0,26,0,-26
1878,0,0,43,0,-43
1879,0,0,77,0,-77
1880,0,0,3,0,-3
1881,1,1,23,1331,1308
1882,1,1,945,3234,2289
1883,1,1,277,1473,1196
1884,0,0,43,0,-43
1885,0,0,22,0,-22
1886,0,0,76,0,-76
1887,1,0,33,0,-33
1888,1,1,487,1577,1090
1889,1,0,33,0,-33
1890,0,0,103,0,-103
1891,0,0,19,0,-19
1892,1,1,247,1242,995
1893,0,0,27,0,-27
1894,0,0,63,0,-63
1895,0,0,6,0,-6
1896,1,1,102,1570,1468
1897,1,1,1321,1224,-97
1898,1,1,402,1480,1078
1899,1,1,250,1698,1448
1900,1,0,80,0,-80
1901,0,0,96,0,-96
1902,1,0,31,0,-31
1903,1,1,262,1402,1140
1904,1,1,153,1723,1570
1905,1,1,183,1317,1134
1906,1,0,45,0,-45
1907,1,0,7,0,-7
1908,1,0,44,0,-44
1909,0,0,114,0,-114
1910,0,0,18,0,-18
1911,1,0,26,0,-26
1912,1,1,682,2463,1781
1913,1,1,449,1219,770
1914,0,0,30,0,-30
1915,0,0,160,0,-160
1916,1,1,284,1220,936
1917,0,0,22,0,-22
1918,1,1,1168,1939,771
1919,1,1,305,1213,908
1920,0,0,43,0,-43
1921,0,0,32,0,-32
1922,0,0,63,0,-63
1923,1,0,123,0,-123
1924,1,0,55,0,-55
1925,1,0,28,0,-28
1926,1,1,145,1270,1125
1927,1,1,457,1328,871
1928,0,0,79,0,-79
1929,1,0,16,0,-16
1930,0,0,12,0,-12
1931,1,1,899,1256,357
1932,1,1,224,1888,1664
1933,1,1,1283,1933,650
1934,0,0,14,0,-14
1935,1,0,22,0,-22
1936,0,0,19,0,-19
1937,0,0,8,0,-8
1938,1,1,1390,1620,230
1939,0,0,14,0,-14
1940,0,0,30,0,-30
1941,1,1,272,1340,1068
1942,1,0,20,0,-20
1943,1,0,108,0,-108
1944,1,1,131,1386,1255
1945,0,0,60,0,-60
1946,1,1,522,1536,1014
1947,1,0,21,0,-21
1948,0,0,30,0,-30
1949,0,0,36,0,-36
1950,1,0,10,0,-10
1951,0,0,41,0,-41
1952,1,0,3,0,-3
1953,1,0,0,0,0
1954,0,0,14,0,-14
1955,1,1,528,1606,1078
1956,0,0,89,0,-89
1957,0,0,78,0,-78
1958,1,1,187,1444,1257
1959,1,0,95,0,-95
1960,0,0,3,0,-3
1961,0,0,15,0,-15
1962,1,1,286,1202,916
1963,1,0,3,0,-3
1964,0,0,21,0,-21
1965,1,1,260,1472,1212
1966,1,1,288,1311,1023
1967,1,0,36,0,-36
1968,0,0,0,0,0
1969,0,0,17,0,-17
1970,1,0,5,0,-5
1971,1,0,12,0,-12
1972,1,0,19,0,-19
1973,0,0,12,0,-12
1974,0,0,10,0,-10
1975,1,0,274,0,-274
1976,0,0,94,0,-94
1977,0,0,99,0,-99
1978,0,0,7,0,-7
1979,1,1,114,2965,2851
1980,0,0,1,0,-1
1981,1,1,1079,1205,126
1982,0,0,101,0,-101
1983,0,0,53,0,-53
1984,1,0,10,0,-10
1985,1,1,70,2820,2750
1986,1,0,32,0,-32
1987,0,0,59,0,-59
1988,1,0,32,0,-32
1989,1,1,872,1261,389
1990,1,0,9,0,-9
1991,0,0,2,0,-2
1992,1,0,1,0,-1
1993,1,0,43,0,-43
1994,1,1,1464,2963,1499
1995,0,0,17,0,-17
1996,0,0,121,0,-121
1997,1,0,10,0,-10
1998,1,0,108,0,-108
1999,1,0,0,0,0
2000,1,0,6,0,-6
2001,1,1,32,1907,1875
2002,1,0,125,0,-125
2003,0,0,54,0,-54
2004,1,0,19,0,-19
2005,1,0,3,0,-3
2006,0,0,120,0,-120
2007,1,0,13,0,-13
2008,1,1,245,1372,1127
2009,1,1,270,1208,938
2010,1,0,86,0,-86
2011,1,0,11,0,-11
2012,1,1,1387,1324,-63
2013,1,0,91,0,-91
2014,1,1,390,1661,1271
2015,0,0,92,0,-92
2016,1,1,862,1220,358
2017,1,1,299,1383,1084
2018,0,0,19,0,-19
2019,0,0,4,0,-4
2020,1,1,123,1477,1354
2021,1,1,319,1485,1166
2022,0,0,38,0,-38
2023,0,0,16,0,-16
2024,0,0,113,0,-113
2025,1,1,514,1679,1165
2026,1,0,29,0,-29
2027,1,1,166,1287,1121
