ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
414,29,29816.01589347131,0.018685828845860744,1,920,7601,1399,8080
415,35,37528.98955897777,0.31433294927982175,0,16,0,0,-16
416,41,32203.976622059774,0.15215040599934052,1,909,6574,1356,7021
417,20,22640.46930908185,0.5158992082096798,0,44,0,0,-44
418,67,44357.4713026885,0.08216392449237955,1,1089,17796,4517,21224
419,19,23289.539279054134,0.04547550790330095,1,413,7196,1389,8172
420,22,23316.519406797128,0.01431458995124346,1,313,6243,3039,8969
421,34,27304.894742989127,0.2843646773808698,0,24,0,0,-24
422,31,32466.64436665416,0.0218748717636441,1,510,6796,3225,9511
423,43,24274.204469307046,0.20360477761229834,0,18,0,0,-18
424,33,25170.33147540789,0.09279239085275734,0,6,0,0,-6
425,50,23188.698192166867,0.1638041005276311,1,273,5314,2999,8040
426,20,22251.862475397105,0.22916745628569032,0,99,0,0,-99
427,31,86625.75195720636,0.15111408969275922,0,78,0,0,-78
428,46,27488.57315489562,0.04015923640139942,1,181,5538,1759,7116
429,47,33867.27051165089,0.017962967500930013,1,136,10710,2053,12627
430,68,25266.624122043693,0.03436555657408731,1,679,9286,2298,10905
431,48,21321.068988046667,0.13703040363022764,1,1080,6222,1545,6687
432,38,46822.822529792626,0.10697495055046582,1,941,34029,1531,34619
433,21,23452.013997704315,0.11904971903403481,1,389,6213,2960,8784
434,50,22698.2017798279,0.0390973092494459,0,70,0,0,-70
435,21,21155.515219145695,0.056760728359633125,1,966,6502,1504,7040
436,33,26832.21881411837,0.2634901745421149,0,111,0,0,-111
437,66,27998.667646720733,0.0923152895100395,0,63,0,0,-63
438,72,39802.25391916603,0.2543318521211936,1,444,5547,1543,6646
439,28,42369.18566440925,0.14003773438986927,1,354,17799,1389,18834
440,21,21014.10633080381,0.1819605474855188,1,54,5314,1367,6627
441,50,239905.99388649405,0.0477749617532831,1,255,7119,1335,8199
442,20,31071.228264943387,0.13934995202283318,1,716,6163,1829,7276
443,33,21876.372346053937,0.31634440060850283,1,190,5959,2917,8686
444,39,32886.618340743546,0.10377045892375371,1,441,54061,1676,55296
445,19,28467.2776588545,0.042194229769729766,1,226,8579,1997,10350
446,24,21517.736342933655,0.1151953200052688,1,656,11084,2821,13249
447,74,20878.577302055946,0.3930589024724407,1,203,13778,2010,15585
448,63,20586.96886761578,0.0009362142004692106,1,175,8516,1668,10009
449,37,21415.943112545385,0.29464155006786014,0,45,0,0,-45
450,55,40117.67265084641,0.0830005480669765,0,50,0,0,-50
451,42,76190.29467525925,0.1775530113714004,1,630,8338,1353,9061
452,70,24395.576175918184,0.051021590785542595,0,24,0,0,-24
453,49,58768.25269084034,0.3108468325819019,1,206,7571,1684,9049
454,54,30380.79086118524,0.1536784851469485,1,119,18823,1464,20168
455,59,22305.7527136546,0.24908671273397207,1,65,13114,1377,14426
456,44,21904.315061744524,0.07439302030312281,1,455,6013,1409,6967
457,19,20009.83266473323,0.08249855714122775,1,1032,7434,2478,8880
458,19,30495.65717247046,0.13886170978992599,0,20,0,0,-20
459,37,20048.334007130597,0.00038263870445838364,1,276,8159,1490,9373
460,19,41431.330092135824,0.03641478501073188,1,1073,5932,2089,6948
461,71,21939.544943328863,0.07833384710078073,0,2,0,0,-2
462,21,23941.41213476495,0.002670629890774337,0,32,0,0,-32
463,24,95739.10903119518,0.017434219931576265,1,67,14008,3583,17524
464,21,20542.502510823633,0.12370093201988085,1,171,5775,1463,7067
465,21,23025.03292732061,0.053177820943999254,1,60,6474,1392,7806
466,74,48685.05356567675,0.018231154707080525,1,690,8345,1343,8998
467,45,71497.38622473853,0.06874864380000778,1,122,6109,1420,7407
468,26,27567.271242444895,0.33960235090718266,1,41,5912,1587,7458
469,30,47518.29437599876,0.292179818804409,1,1081,6793,2920,8632
470,54,25786.613774586112,0.02175005626908119,1,287,5325,1349,6387
471,73,29676.0493983784,0.05737065032665352,1,168,7093,1687,8612
472,19,34038.55923955186,0.19957875367982117,0,66,0,0,-66
473,30,37070.35041388733,0.033554199332719484,1,303,21120,1506,22323
474,42,23273.56416887722,0.13681778011353035,0,0,0,0,0
475,56,53495.422014675845,0.3301715148098018,1,839,8462,1406,9029
476,20,21885.692664869144,0.040064740740182986,1,306,6429,2053,8176
477,44,47589.38859969843,0.11756945153663143,1,117,5675,1536,7094
478,75,21183.22676436578,0.17979891697050257,1,224,13311,1660,14747
479,53,22597.687967496313,0.05527277142149749,1,282,8799,1989,10506
480,19,29604.137856627895,0.12464144107184791,1,33,5749,2176,7892
481,26,48207.89085230364,0.05818373089389861,1,1357,7470,2555,8668
482,23,21588.80147932529,0.014011919420697688,1,375,7433,1566,8624
483,57,20387.0268111564,0.22669136190429134,0,73,0,0,-73
484,34,22036.648773264435,0.13501808572719834,0,6,0,0,-6
485,73,21463.066493123315,0.004564946501501902,1,294,9319,2605,11630
486,33,26171.47379788858,0.0016138716161590687,1,1144,13134,1735,13725
487,31,27935.98489067142,0.03915403617656893,1,453,5343,2753,7643
488,32,29215.657045420023,0.06761727348657609,1,664,6414,1402,7152
489,32,20916.831423269512,0.3230613061363862,1,343,9523,1600,10780
490,69,29779.145675248274,0.07648860346517766,1,494,5902,1609,7017
491,33,21039.67203258536,0.0031644632265362,1,159,9096,1394,10331
492,19,25797.001616130263,0.006287321899505225,1,443,7072,1506,8135
493,30,20745.52208227447,0.2669508228594053,1,355,6240,1481,7366
494,30,39135.58621735362,0.024864975566285176,1,83,6457,1777,8151
495,54,30585.899364315315,0.11111982852203352,1,216,16239,1410,17433
496,21,23421.827015685732,0.007714903153689726,1,349,8693,1575,9919
497,22,20759.2117065145,0.05799101518127883,1,851,9309,2003,10461
498,42,21561.588730874086,0.03412348963059132,1,370,6567,6334,12531
499,25,22753.42240476388,0.06967912199310576,1,928,8240,1754,9066
500,69,22446.167816328547,0.12766645569792617,0,26,0,0,-26
501,74,55268.2342793558,0.04878482117455907,1,260,31729,1506,32975
502,30,20369.249263511345,0.43297538631008325,1,300,5477,2224,7401
503,48,20598.60660826922,0.3874637770364263,0,4,0,0,-4
504,49,28214.109944903536,0.17825464692065277,0,27,0,0,-27
505,73,31092.05632443266,0.17388153259592107,1,567,6281,1630,7344
506,53,45506.273704936924,0.071996605885365,1,97,8052,3348,11303
507,42,36759.60534231184,0.07750869861277436,1,127,11170,1570,12613
508,44,24205.84994500445,0.44127164057298723,1,415,5611,1518,6714
509,38,25621.629983182378,0.16030600068285777,0,0,0,0,0
510,24,37140.138398190364,0.017612222809680767,1,682,6120,1431,6869
511,39,22650.365792488283,0.200509239566201,1,291,49135,2955,51799
512,49,46528.827840517086,0.06810383899991174,0,25,0,0,-25
513,23,29659.11256691138,0.148277516735659,1,731,5388,1434,6091
514,27,29655.146780261995,0.06737550357866488,0,18,0,0,-18
515,73,56265.27854049347,0.0001310155084754105,0,15,0,0,-15
516,43,22538.20943378291,0.11892888669015833,1,1558,6380,1630,6452
517,44,20493.34849160264,0.021258310371459012,1,999,7187,1446,7634
518,69,63672.6440674941,0.18636585471296643,0,143,0,0,-143
519,66,25825.388558652914,0.13699131572232903,1,237,9406,2266,11435
520,22,77403.93228985865,0.06832482441674882,0,189,0,0,-189
521,53,20705.315246547645,0.11215237968599624,1,2808,5450,4291,6933
522,38,26036.20905698655,0.005491077355814233,1,34,19668,1358,20992
523,28,20211.375843072685,0.12268344337060505,1,330,6530,2379,8579
524,26,25530.762526505558,0.16282055485447902,1,728,12734,3056,15062
525,34,23041.276285605683,0.17324193023425327,1,681,7873,1398,8590
526,37,84217.94132033398,0.1029273780255878,1,220,6693,2244,8717
527,38,25998.3017802028,0.16249435671042312,1,1291,6368,1364,6441
528,27,31305.968083456493,0.010331062295014891,1,673,19654,1541,20522
529,61,27131.69915534801,0.03987866348426658,0,9,0,0,-9
530,18,25982.39743790979,0.020351763526567788,0,3,0,0,-3
531,53,36139.81581570343,0.01619618567573644,0,18,0,0,-18
532,24,24094.69519027495,0.06803262893353845,1,416,10034,1608,11226
533,48,20470.79981340099,0.007517714243244716,1,121,7620,2226,9725
534,51,84635.75357434756,0.02590041565382709,0,71,0,0,-71
535,71,49424.70982541613,0.035770997899800636,1,280,5633,1893,7246
536,30,20001.2065723825,0.44780957994994863,0,87,0,0,-87
537,39,31541.340466454112,0.021100439714999353,1,540,8750,1978,10188
538,25,25610.61428908247,0.11787735055372014,1,1007,32760,3207,34960
539,26,22413.51356213042,0.08156990960445726,1,20,6190,1738,7908
540,24,22598.314565778823,0.0785046395764447,1,834,7486,3237,9889
541,54,20236.299209711062,0.003785959550128834,1,479,21523,1412,22456
542,30,24664.09151629406,0.13967339557327063,1,767,6380,2311,7924
543,31,27824.905927766933,0.08108708399367454,0,63,0,0,-63
544,48,21522.415679188223,0.1646470078450924,0,40,0,0,-40
545,43,38008.01134132086,0.05732512525556442,1,1085,31883,1639,32437
546,73,23855.784745368128,0.0971449281920021,1,358,21975,1335,22952
547,64,27915.654888673504,0.13266925376357988,0,37,0,0,-37
548,20,26988.578729738885,0.1818739450226501,1,450,5399,1992,6941
549,28,22813.451793949418,0.06949679240957113,0,13,0,0,-13
550,29,26229.309184072234,0.19478695183949052,0,98,0,0,-98
551,21,23881.50795356959,0.06473663473056436,1,173,8845,1802,10474
552,60,21515.625947295415,0.005270360137467836,1,65,5328,1388,6651
553,22,26423.03139256592,0.30170075274774333,0,73,0,0,-73
554,74,42563.72777035186,0.21205259296243006,1,447,6581,2916,9050
555,48,257563.06291514583,0.20885810234946223,1,947,9036,1454,9543
556,25,24465.7031996372,0.2885673607822058,0,8,0,0,-8
557,27,20146.171482939128,0.28660495235091005,1,309,10478,3990,14159
558,33,32908.4498747854,0.025827214187027867,1,407,8567,1987,10147
559,75,35456.069422150256,0.3266850148959359,1,962,15852,1511,16401
560,69,41873.39039840983,0.06827773233802216,1,217,5602,2969,8354
561,41,21089.85882339031,0.08222114272600947,0,78,0,0,-78
562,48,24063.650105628498,0.082790379841154,1,2195,8196,1529,7530
563,23,22654.557628699993,0.011312929562947013,1,331,6078,9379,15126
564,28,20844.682898463205,0.39152784349949193,0,37,0,0,-37
565,38,21169.628802744057,0.05547219493153402,1,423,7031,1722,8330
566,45,33069.95813852548,0.41297162322211206,0,0,0,0,0
567,22,43164.36033710413,0.16923992281546213,1,903,5327,1469,5893
568,19,21179.456346776828,0.006459915753799368,1,794,9581,2119,10906
569,34,28611.41542965409,0.7032032550757877,1,125,10689,1658,12222
570,18,63783.43949482697,0.07542322404382627,1,425,9908,1529,11012
571,30,20753.036262363803,0.19665731897697458,1,231,5790,1625,7184
572,56,27884.033640622503,0.03496054196928038,1,805,5509,1698,6402
573,40,21539.908703254543,0.2937477966226077,0,156,0,0,-156
574,32,24679.180527122953,0.002818712874978033,1,678,7574,1405,8301
575,22,24169.764607402216,0.37501410208833,0,112,0,0,-112
576,22,22134.39221041805,0.014520888730199232,1,284,8742,1816,10274
577,25,22725.920426868553,0.11607089527944556,1,560,8109,1456,9005
578,38,20737.84834392188,0.19307260119026534,1,559,5336,3865,8642
579,35,20050.46942978837,0.061617015200004566,1,685,5883,1875,7073
580,49,49282.399143243165,0.07856318457114997,1,57,7013,2017,8973
581,44,30025.9782529757,0.1253144788010625,0,74,0,0,-74
582,22,36831.46617297169,0.3590859357425513,1,651,15923,1569,16841
583,31,35319.80369845845,0.06512378005753906,1,222,13288,1524,14590
584,37,28617.934260374717,0.4717318233512155,0,16,0,0,-16
585,48,21473.168254043652,0.05954586379024597,1,387,6802,3092,9507
586,33,21249.612212466483,0.08123450076594105,1,1340,8774,1363,8797
587,27,28570.24049928182,0.450590342019121,1,374,7038,1767,8431
588,34,28043.120546054182,0.0005262990803160939,1,317,8804,1356,9843
589,30,20471.448276191502,0.01188072396243853,1,119,18682,2166,20729
590,28,52191.31038564694,0.05260184965412917,0,30,0,0,-30
591,46,36091.952632457454,0.12099231487081855,1,635,9188,1543,10096
592,20,20634.66251558466,0.06412730796536686,1,729,9669,4246,13186
593,21,20316.394526915898,0.2984837189749958,0,39,0,0,-39
594,71,20170.34130573839,0.01919753242258035,1,482,5718,1717,6953
595,47,21156.714392789745,0.2152922347196318,1,1268,10902,1795,11429
596,50,26043.29389346858,0.01624389286785129,1,408,8267,1395,9254
597,37,22745.474141917737,0.18957628185481215,1,73,6590,1404,7921
598,60,41036.968772689324,0.009606451819126479,1,701,15856,1336,16491
599,27,20176.934581925678,0.28645991206641086,1,291,5640,1545,6894
600,36,28208.766802321934,0.2517278202011262,0,73,0,0,-73
601,26,26823.63201958529,0.16711115989109457,1,420,5983,1513,7076
602,34,22678.40878909908,0.10382748713289076,1,492,5320,1491,6319
603,50,22307.006798462433,0.035783406057521824,1,66,6300,2066,8300
604,19,21191.606865418165,0.026868091350261056,1,645,5665,1921,6941
605,31,20499.130510908744,0.1631167721734227,1,816,6108,1424,6716
606,63,40490.00242152962,0.08096231115079483,1,545,9227,2027,10709
607,40,23275.221464747734,0.37105452614375867,0,113,0,0,-113
608,55,24828.751683743285,0.01632369416922657,1,498,5843,2027,7372
609,25,23135.576934538763,0.024083393671172754,0,7,0,0,-7
610,19,31093.401654910343,0.005240418066028708,1,842,9825,2100,11083
611,48,26759.826689955855,0.11334794012613955,1,1686,5381,2081,5776
612,65,22723.183845027965,0.02932217840602638,0,33,0,0,-33
613,38,49810.68838306426,0.132511231736565,1,238,9254,3633,12649
614,26,37436.174967839914,0.025791093619900163,1,242,6252,1432,7442
615,19,29205.522570071767,0.16142912119554256,1,684,6196,3757,9269
616,33,33290.15936461378,0.005596021959856787,1,887,6799,1359,7271
617,25,24294.558517769077,0.11096546261679958,1,1176,9636,1528,9988
618,67,25912.40528851347,0.00994848875125319,1,517,16448,1992,17923
619,55,30954.403182397775,0.21704883016208726,0,24,0,0,-24
620,30,34645.23288154961,0.20864350772377638,1,622,6730,2542,8650
621,35,25526.54477717713,0.15554800763468404,0,160,0,0,-160
622,43,62007.65495822248,0.14840099940387905,1,423,6234,3010,8821
623,18,25639.145250075064,0.09121393562515612,0,44,0,0,-44
624,61,27937.0045689517,0.06424910276963224,1,505,16180,2459,18134
625,64,26282.340882356835,0.03297233353456825,1,88,9303,1710,10925
626,74,22300.66062153895,0.04417192358897721,0,124,0,0,-124
627,35,30630.124722697125,0.19854838601185415,1,413,6368,1426,7381
628,28,62665.251713814076,0.13222919235117547,1,1242,12050,1516,12324
629,65,27577.781753731055,0.08868559790355175,0,262,0,0,-262
630,30,26503.708664146405,0.061435355480271917,1,1335,9443,4065,12173
631,20,25569.9200896406,0.1829769234851158,1,178,6358,2014,8194
632,33,40966.893064937445,0.07714523127690454,1,664,5329,1668,6333
633,24,25769.1551091473,0.1906850173746266,1,299,10537,1633,11871
634,37,24944.94799679569,0.08008273177805597,1,254,38572,2169,40487
635,30,44185.69347062688,0.16198494759796192,1,723,6414,3808,9499
636,19,20379.25627822277,0.02107585257564009,1,562,6783,1476,7697
637,52,21070.514098056505,0.2155710046529862,0,4,0,0,-4
638,20,21996.382502667948,0.10278477831530371,1,680,6418,1576,7314
639,49,22151.20278548211,0.19798389702076113,0,23,0,0,-23
640,59,55576.85649405937,0.013993626178925283,1,266,6265,1837,7836
641,35,20288.855380690875,0.17115102930131335,1,209,7240,2152,9183
642,32,28539.867808311254,0.06485230732626295,0,14,0,0,-14
643,60,36344.37437765367,0.08823425746523189,0,54,0,0,-54
644,20,21718.609914222816,0.2794848807156057,0,61,0,0,-61
645,19,23696.913633733533,0.14267506364520774,1,284,6637,1954,8307
646,19,21450.552058032805,0.00925102430131575,1,676,5555,4538,9417
647,33,39516.95749235688,0.04384898201961272,1,862,6946,1879,7963
648,36,37483.461625988304,0.10869783225626774,1,63,7713,1964,9614
649,43,53002.59318642991,0.2011818233070666,1,612,7695,1484,8567
650,30,37304.3984842178,0.08063364746872072,0,76,0,0,-76
651,24,22628.847676066784,0.19905412989582835,0,64,0,0,-64
652,18,35314.35893670685,0.0543690290329178,1,492,6198,1536,7242
653,18,25082.892938114757,0.23574715026349427,1,2003,8853,1341,8191
654,33,31521.453532107505,0.19627603108182526,1,249,5648,1458,6857
655,71,21760.350061950634,0.049812666307594185,1,880,5960,1378,6458
656,26,27898.910466043606,0.0928246445243889,1,953,15436,1349,15832
657,64,20956.322023478755,0.12395023320699798,0,109,0,0,-109
658,68,70590.66951918692,0.09879163879335436,1,349,6451,1856,7958
659,34,23445.876152897734,0.23500237873136862,0,25,0,0,-25
660,37,24688.007819514485,0.0397114508648855,1,236,8380,1405,9549
661,63,25311.83517615137,0.4028116528784292,0,89,0,0,-89
662,36,34841.2102626876,0.26085995352058666,1,807,11462,1979,12634
663,60,20291.533752721756,0.10041512089992267,1,723,5514,1609,6400
664,28,23797.237872590344,0.3685966587935667,0,6,0,0,-6
665,46,37622.798050007914,0.11896129240534713,0,36,0,0,-36
666,24,25700.956148121884,0.15727801760340712,1,713,7756,1399,8442
667,26,20869.196983323018,0.15279767438895533,1,268,6685,1844,8261
668,56,32639.298596296132,0.11060399618808277,1,1179,16987,1792,17600
669,34,33279.49920069103,0.15146547239467387,1,50,8762,3477,12189
670,74,28883.668083288332,0.08437525229227005,0,1,0,0,-1
671,74,31020.259336078136,0.24981710764426776,1,45,8105,1544,9604
672,34,456300.0124363213,0.1976709261938387,1,648,7831,6439,13622
673,22,34641.054300265685,0.15194774475577663,1,606,5365,2528,7287
674,23,23997.24438210276,0.046930852178008665,1,110,50355,1536,51781
675,20,46351.37634399638,0.0739358725683151,1,523,15021,2882,17380
676,49,44688.44981042061,0.10173851837103831,1,299,5369,1373,6443
677,33,20410.122112656794,0.12348691495895146,1,67,7023,1366,8322
678,57,20328.505764520545,0.01296644743407937,1,79,6650,1391,7962
679,20,24733.459741288887,0.05033554533642846,1,275,7851,1482,9058
680,34,22980.86158285859,0.13391034356601686,1,714,6444,1484,7214
681,75,25925.419067303304,0.15131022777408484,1,604,5529,1397,6322
682,40,26714.441130962194,0.05394350752479249,1,822,5311,1705,6194
683,37,43130.525388422706,0.0008922761660066169,0,19,0,0,-19
684,56,20286.339574370075,0.054823087229171154,0,52,0,0,-52
685,28,21325.97477162922,0.03309973263231776,1,102,5423,1963,7284
686,61,29584.952203521698,0.06275749674080769,1,304,8983,1652,10331
687,67,30210.624452846783,0.05884065440158771,0,2,0,0,-2
688,38,30510.22662654454,0.07497802452844748,1,2750,5545,2504,5299
689,30,22505.98239688122,0.07835215766888781,1,1368,8001,1454,8087
690,36,25365.264891143204,0.038350159516633,1,1505,17323,4504,20322
691,22,20942.917647434537,0.11844621559115422,1,29,5801,1919,7691
692,26,22813.377856826697,0.007996992936372868,0,10,0,0,-10
693,45,31737.560020815017,0.05869880575449859,1,764,5658,1376,6270
694,59,24502.693682858964,0.06640922916670981,1,227,5898,1487,7158
